Function,Subsystem,NCBI GI,locus,System,Category
GTP cyclohydrolase I (EC 3.5.4.16) type 1,Folate Biosynthesis; <br>Folate biosynthesis cluster; <br>Pterin metabolism; <br>Pterin synthesis related cluster, , ,Folate and pterines,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Cysteinyl-tRNA synthetase (EC 6.1.1.16),"tRNA aminoacylation, Cys", , ,Protein biosynthesis,Protein Metabolism
Membrane protein insertion efficiency factor YidD,- none -, , ,none,none
Prolipoprotein diacylglyceryl transferase,- none -, , ,none,none
FIG00694576: hypothetical protein,- none -, , ,none,none
GTP-binding protein TypA/BipA,- none -, , ,none,none
SSU ribosomal protein S20p,Ribosome LSU/SSU bacterial; Ribosome SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
"Prolyl-tRNA synthetase (EC 6.1.1.15), archaeal/eukaryal type","tRNA aminoacylation, Pro", , ,Protein biosynthesis,Protein Metabolism
putative hemin receptor,- none -, , ,none,none
Ribosomal protein S12p Asp88 (E. coli) methylthiotransferase (EC 2.8.4.4),Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
FIG00653582: hypothetical protein,- none -, , ,none,none
Glucosaminyl-malate:cysteine ligase,- none -, , ,none,none
Nucleoside diphosphate kinase (EC 2.7.4.6),Purine conversions; <br>pyrimidine conversions, , ,Purines; Pyrimidines,Nucleosides and Nucleotides
"Zn-ribbon-containing, possibly RNA-binding protein and truncated derivatives",DNA replication cluster 1, , ,none,none
Signal recognition particle receptor FtsY,- none -, , ,none,none
"Uncharacterized protein Fjoh_4981, DUF4295-containing",- none -, , ,none,none
"LSU ribosomal protein L33p @ LSU ribosomal protein L33p, zinc-independent",Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
"LSU ribosomal protein L28p @ LSU ribosomal protein L28p, zinc-independent",Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
ADP-ribose pyrophosphatase of COG1058 family (EC 3.6.1.13) / Nicotinamide-nucleotide amidase (EC 3.5.1.42),- none -, , ,none,none
Fumarylacetoacetate hydrolase family protein,Gentisate degradation; <br>Pterin carbinolamine dehydratase; <br>Salicylate and gentisate catabolism, , ,Folate and pterines; Metabolism of Aromatic Compounds - no subcategory; Metabolism of central aromatic intermediates,"Cofactors, Vitamins, Prosthetic Groups, Pigments; Metabolism of Aromatic Compounds"
DNA Pol III Epsilon Chain,- none -, , ,none,none
Dihydrolipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex (EC 2.3.1.168),Dehydrogenase complexes; <br>Isoleucine degradation; <br>Valine degradation, , ,Branched-chain amino acids; Central carbohydrate metabolism,Amino Acids and Derivatives; Carbohydrates
"dTDP-Rha:A-D-GlcNAc-diphosphoryl polyprenol, A-3-L-rhamnosyl transferase WbbL",dTDP-rhamnose synthesis, , ,Capsular and extracellular polysacchrides,Cell Wall and Capsule
Glutaryl-7-ACA acylase,- none -, , ,none,none
ADP-ribosylglycohydrolase,- none -, , ,none,none
Bis-ABC ATPase Uup,- none -, , ,none,none
Membrane protein,- none -, , ,none,none
Short-chain dehydrogenase,- none -, , ,none,none
Probable low-affinity inorganic phosphate transporter,Phosphate metabolism; none, , ,Membrane Transport - no subcategory; Phosphorus Metabolism - no subcategory,Membrane Transport; Phosphorus Metabolism
ATP:Cob(I)alamin adenosyltransferase (EC 2.5.1.17),- none -, , ,none,none
Protein translocase subunit SecA,Protein transport, , ,Protein transport,Membrane Transport
"Transketolase, N-terminal section (EC 2.2.1.1)",Pentose phosphate pathway, , ,Central carbohydrate metabolism,Carbohydrates
"Transketolase, C-terminal section (EC 2.2.1.1)",Pentose phosphate pathway, , ,Central carbohydrate metabolism,Carbohydrates
FKBP-type peptidyl-prolyl cis-trans isomerase FkpA precursor (EC 5.2.1.8),Peptidyl-prolyl cis-trans isomerase; <br>Potassium homeostasis, , ,Potassium metabolism - no subcategory; Protein folding,Potassium metabolism; Protein Metabolism
Ribosome-associated heat shock protein implicated in the recycling of the 50S subunit (S4 paralog),<br>DNA replication cluster 1; Cell division-ribosomal stress proteins cluster; none, , ,Heat shock,Stress Response
Uncharacterized protein SAV2112,- none -, , ,none,none
Shikimate kinase I (EC 2.7.1.71),Common Pathway For Synthesis of Aromatic Compounds (DAHP synthase to chorismate), , ,Aromatic amino acids and derivatives,Amino Acids and Derivatives
"Transcriptional regulator, MerR family",none, , ,RNA processing and modification; Resistance to antibiotics and toxic compounds,"RNA Metabolism; Virulence, Disease and Defense"
Phytoene dehydrogenase (EC 1.14.99.-),- none -, , ,none,none
Phytoene synthase (EC 2.5.1.32),- none -, , ,none,none
Beta-carotene hydroxylase,Myxoxanthophyll biosynthesis in Cyanobacteria, , ,Isoprenoids,"Fatty Acids, Lipids, and Isoprenoids"
Carboxyl-terminal protease,Protein degradation, , ,Protein degradation,Protein Metabolism
N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28),Murein Hydrolases; <br>Recycling of Peptidoglycan Amino Acids, , ,Cell Wall and Capsule - no subcategory,Cell Wall and Capsule
putative surface layer protein,- none -, , ,none,none
Outer membrane vitamin B12 receptor BtuB,- none -, , ,none,none
"Vitamin B12 ABC transporter, substrate-binding protein BtuF",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
"Vitamin B12 ABC transporter, permease protein BtuC",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
"Vitamin B12 ABC transporter, ATP-binding protein BtuD",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
tRNA (cytidine(34)-2&#39;-O)-methyltransferase (EC 2.1.1.207),RNA methylation, , ,RNA processing and modification,RNA Metabolism
LSU rRNA pseudouridine(2457) synthase (EC 5.4.99.20),Pseudouridinylation, , ,RNA processing and modification,RNA Metabolism
DNA recombination protein RmuC,"DNA repair, bacterial", , ,DNA repair,DNA Metabolism
Acyl CoA thioester hydrolase family protein,- none -, , ,none,none
Carbamoyl-phosphate synthase large chain (EC 6.3.5.5),- none -, , ,none,none
LSU ribosomal protein L34p,Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
Membrane-bound lytic murein transglycosylase D,- none -, , ,none,none
Conserved hyperthetical protein,- none -, , ,none,none
tRNA t(6)A37-methylthiotransferase (EC 2.8.4.5),tRNA methylthiolation, , ,RNA processing and modification,RNA Metabolism
"Dipeptide ABC transporter, substrate-binding protein DppA (TC 3.A.1.5.2)",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
Sugar-phosphate nucleotidyl transferase,- none -, , ,none,none
"LSU ribosomal protein L31p @ LSU ribosomal protein L31p, zinc-independent",Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
"Glycosyl transferase, group 2 family",- none -, , ,none,none
Phosphoglucomutase (EC 5.4.2.2),- none -, , ,none,none
"Efflux ABC transporter, permease/ATP-binding protein",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
putative ferric aerobactin receptor,- none -, , ,none,none
FIG034863: hypothetical protein,- none -, , ,none,none
Cell division ZapA family protein,Cell division protein, , ,Cell Division and Cell Cycle - no subcategory,Cell Division and Cell Cycle
Ribonuclease Y,Nuclease, , ,RNA processing and modification,RNA Metabolism
Site-specific tyrosine recombinase XerD,- none -, , ,none,none
3-dehydroquinate dehydratase II (EC 4.2.1.10),Common Pathway For Synthesis of Aromatic Compounds (DAHP synthase to chorismate); <br>Quinate degradation, , ,Aromatic amino acids and derivatives; Peripheral pathways for catabolism of aromatic compounds,Amino Acids and Derivatives; Metabolism of Aromatic Compounds
UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7),- none -, , ,none,none
ATP-dependent DNA helicase RecQ,"DNA helicase; DNA repair, bacterial RecFOR pathway", , ,DNA Metabolism - no subcategory; DNA repair,DNA Metabolism
Methionyl-tRNA formyltransferase (EC 2.1.2.9),Translation initiation factors bacterial, , ,Protein biosynthesis,Protein Metabolism
DNA-binding protein HU-beta,"DNA structural proteins, bacterial", , ,DNA Metabolism - no subcategory,DNA Metabolism
"Transcriptional regulator, ArsR family",none, , ,RNA processing and modification,RNA Metabolism
Aminodeoxychorismate lyase (EC 4.1.3.38),"Chorismate: Intermediate for synthesis of Tryptophan, PAPA antibiotics, PABA, 3-hydroxyanthranilate and more.; <br>Folate Biosynthesis; <br>Tryptophan synthesis", , ,Aromatic amino acids and derivatives; Folate and pterines,"Amino Acids and Derivatives; Cofactors, Vitamins, Prosthetic Groups, Pigments"
Ligand-binding SRPBCC domain protein family 2,- none -, , ,none,none
2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases,- none -, , ,none,none
L-tyrosine decarboxylase (EC 4.1.1.25),- none -, , ,none,none
Azurin,Copper transport and blue copper proteins, , ,Cation transporters,Membrane Transport
Histidyl-tRNA synthetase (EC 6.1.1.21),"tRNA aminoacylation, His", , ,Protein biosynthesis,Protein Metabolism
Peptide chain release factor N(5)-glutamine methyltransferase (EC 2.1.1.297),- none -, , ,none,none
Putative acetyltransferase,- none -, , ,none,none
Diaminohydroxyphosphoribosylaminopyrimidine deaminase (EC 3.5.4.26) / 5-amino-6-(5-phosphoribosylamino)uracil reductase (EC 1.1.1.193),"Riboflavin, FMN and FAD metabolism; <br>Riboflavin, FMN and FAD metabolism; <br>Riboflavin synthesis cluster; <br>Riboflavin synthesis cluster", , ,"Riboflavin, FMN, FAD","Cofactors, Vitamins, Prosthetic Groups, Pigments"
FIG000605: protein co-occurring with transport systems (COG1739),none, , ,Membrane Transport - no subcategory,Membrane Transport
4-hydroxybenzoyl-CoA thioesterase family active site,Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
Chromosomal replication initiator protein DnaA,DNA replication cluster 1; none, , ,DNA replication,DNA Metabolism
Low molecular weight protein tyrosine phosphatase (EC 3.1.3.48),LMPTP YfkJ cluster, , ,none,none
Tetrapyrrole (Corrin-Porphyrin) methylase family protein,- none -, , ,none,none
LysM domain protein,- none -, , ,none,none
Murein endolytic transglycosylase MltG,- none -, , ,none,none
Acetyltransferase,- none -, , ,none,none
Diaminopimelate epimerase (EC 5.1.1.7),"Lysine Biosynthesis DAP Pathway; <br>Lysine Biosynthesis DAP Pathway, GJO scratch", , ,"Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Serine protease,Protein degradation, , ,Protein degradation,Protein Metabolism
NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12),Pyridoxin (Vitamin B6) Biosynthesis, , ,Pyridoxine,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Aconitate hydratase (EC 4.2.1.3),- none -, , ,none,none
Aconitate hydratase 2 (EC 4.2.1.3),- none -, , ,none,none
MoxR protein,- none -, , ,none,none
Periplasmic chaperone and peptidyl-prolyl cis-trans isomerase of outer membrane proteins SurA (EC 5.2.1.8),- none -, , ,none,none
FIG00652270: hypothetical protein,- none -, , ,none,none
PPIC-type PPIASE domain Rotamase,- none -, , ,none,none
Outer membrane lipoprotein omp16 precursor,Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
Peptide chain release factor 3,Translation termination factors bacterial, , ,Protein biosynthesis,Protein Metabolism
Capsular polysaccharide synthesis enzyme Cap8C; Manganese-dependent protein-tyrosine phosphatase (EC 3.1.3.48),Capsular Polysaccharides Biosynthesis and Assembly, , ,Capsular and extracellular polysacchrides,Cell Wall and Capsule
Tyrosine-protein kinase (EC 2.7.10.2),- none -, , ,none,none
Polysaccharide export outer membrane protein,- none -, , ,none,none
"UDP-N-acetylglucosamine 4,6-dehydratase (EC 4.2.1.135)",- none -, , ,none,none
4-keto-6-deoxy-N-Acetyl-D-hexosaminyl-(Lipid carrier) aminotransferase,N-linked Glycosylation in Bacteria, , ,Protein processing and modification,Protein Metabolism
Response regulator receiver protein,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Putative inner membrane protein,- none -, , ,none,none
Succinyl-CoA ligase [ADP-forming] beta chain (EC 6.2.1.5),- none -, , ,none,none
Undecaprenyl-phosphate galactosephosphotransferase (EC 2.7.8.6),- none -, , ,none,none
Acetyltransferase (isoleucine patch superfamily),- none -, , ,none,none
Lipid carrier : UDP-N-acetylgalactosaminyltransferase (EC 2.4.1.-),N-linked Glycosylation in Bacteria, , ,Protein processing and modification,Protein Metabolism
Glycosyltransferase,- none -, , ,none,none
Acyltransferase 3,- none -, , ,none,none
Glycosyltransferase (EC 2.4.1.-),- none -, , ,none,none
Glycosyltransferase,- none -, , ,none,none
UDP-galactopyranose mutase (EC 5.4.99.9),- none -, , ,none,none
putative glycosyltransferase - possibly involved in cell wall localization and side chain formation of rhamnose-glucose polysaccharide,Rhamnose containing glycans, , ,Capsular and extracellular polysacchrides,Cell Wall and Capsule
Glycosyltransferase,- none -, , ,none,none
formyl transferase family protein,- none -, , ,none,none
putative glycosyltransferase - possibly involved in cell wall localization and side chain formation of rhamnose-glucose polysaccharide,Rhamnose containing glycans, , ,Capsular and extracellular polysacchrides,Cell Wall and Capsule
4-amino-6-deoxy-N-Acetyl-D-hexosaminyl-(Lipid carrier) acetyltrasferase,N-linked Glycosylation in Bacteria, , ,Protein processing and modification,Protein Metabolism
"Aminotransferase, DegT/DnrJ/EryC1/StrS family",- none -, , ,none,none
Lipopolysaccharide biosynthesis protein,Lipopolysaccharides; Polysaccharide biosynthesis, , ,Gram-Negative cell wall components; Polysaccharides,Carbohydrates; Cell Wall and Capsule
Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24),Rhamnose containing glycans; <br>dTDP-rhamnose synthesis, , ,Capsular and extracellular polysacchrides,Cell Wall and Capsule
"dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)",Rhamnose containing glycans; <br>dTDP-rhamnose synthesis, , ,Capsular and extracellular polysacchrides,Cell Wall and Capsule
UDP-N-acetyl-D-glucosamine 6-dehydrogenase (EC 1.1.1.136),- none -, , ,none,none
Transcriptional activator RfaH,Transcription factors bacterial, , ,Transcription,RNA Metabolism
UDP-glucose 4-epimerase (EC 5.1.3.2),N-linked Glycosylation in Bacteria; <br>Rhamnose containing glycans, , ,Capsular and extracellular polysacchrides; Protein processing and modification,Cell Wall and Capsule; Protein Metabolism
Glycerol-3-phosphate cytidylyltransferase (EC 2.7.7.39),Rhamnose containing glycans, , ,Capsular and extracellular polysacchrides,Cell Wall and Capsule
"dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)",Rhamnose containing glycans; <br>dTDP-rhamnose synthesis, , ,Capsular and extracellular polysacchrides,Cell Wall and Capsule
UDP-glucose 6-dehydrogenase (EC 1.1.1.22),- none -, , ,none,none
Tyrosine-protein kinase (EC 2.7.10.2),- none -, , ,none,none
Polysaccharide export outer membrane protein,- none -, , ,none,none
Recombination protein RecR,"DNA processing cluster; <br>DNA repair, bacterial RecFOR pathway", , ,"DNA repair; DNA uptake, competence",DNA Metabolism
Sodium/iodide co-transporter,none, , ,Membrane Transport - no subcategory,Membrane Transport
Uncharacterized thioredoxin-like protein Runsl_0702,- none -, , ,none,none
FAD:protein FMN transferase (EC 2.7.1.180),- none -, , ,none,none
Lipoprotein Runsl_0700,- none -, , ,none,none
Uncharacterized protein Runsl_0699,- none -, , ,none,none
"CzcABC family efflux RND transporter, membrane fusion protein",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
"Lead, cadmium, zinc and mercury transporting ATPase (EC 3.6.3.3) (EC 3.6.3.5); Copper-translocating P-type ATPase (EC 3.6.3.4)",Copper Transport System; <br>Copper homeostasis, , ,Cation transporters; Resistance to antibiotics and toxic compounds,"Membrane Transport; Virulence, Disease and Defense"
Hypothetical protein involved in heavy metal export,Cobalt-zinc-cadmium resistance, , ,Resistance to antibiotics and toxic compounds,"Virulence, Disease and Defense"
Multicopper oxidase,Copper homeostasis, , ,Resistance to antibiotics and toxic compounds,"Virulence, Disease and Defense"
Predicted CoA-binding domain COG1832,- none -, , ,none,none
