Function,Subsystem,NCBI GI,locus,System,Category
"DNA-binding response regulator, AraC family",Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Phenylalanyl-tRNA synthetase alpha chain (EC 6.1.1.20),"tRNA aminoacylation, Phe", , ,Protein biosynthesis,Protein Metabolism
FIG00907129: hypothetical protein,- none -, , ,none,none
Glycerol-3-phosphate dehydrogenase [NAD(P)+] (EC 1.1.1.94),Glycerol and Glycerol-3-phosphate Uptake and Utilization, , ,Sugar alcohols,Carbohydrates
NADH-dependent butanol dehydrogenase A (EC 1.1.1.-),Butanol Biosynthesis, , ,Fermentation,Carbohydrates
Intracellular protease,Protein degradation, , ,Protein degradation,Protein Metabolism
"Transcriptional regulator, LysR family",none, , ,RNA processing and modification,RNA Metabolism
Hypothetical Nudix-like regulator,- none -, , ,none,none
Ribose-phosphate pyrophosphokinase (EC 2.7.6.1),De Novo Purine Biosynthesis; <br>Pentose phosphate pathway, , ,Central carbohydrate metabolism; Purines,Carbohydrates; Nucleosides and Nucleotides
Uncharacterized protein COG3236,- none -, , ,none,none
conserved hypothetical protein,- none -, , ,none,none
O-acetyl-ADP-ribose deacetylase,- none -, , ,none,none
RNA:NAD 2&#39;-phosphotransferase,- none -, , ,none,none
Serine/threonine protein phosphatase (EC 3.1.3.16),- none -, , ,none,none
Nicotinamide phosphoribosyltransferase (EC 2.4.2.12),NAD and NADP cofactor biosynthesis global, , ,NAD and NADP,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18),NAD and NADP cofactor biosynthesis global, , ,NAD and NADP,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Guanylate kinase (EC 2.7.4.8),Purine conversions, , ,Purines,Nucleosides and Nucleotides
UPF0701 protein YicC,- none -, , ,none,none
Septum-associated rare lipoprotein A,- none -, , ,none,none
Uncharacterized protein Fjoh_0737,- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
Glucose-6-phosphate isomerase (EC 5.3.1.9),Glycolysis and Gluconeogenesis, , ,Central carbohydrate metabolism,Carbohydrates
"Peptidase, M23/M37 family",Protein degradation, , ,Protein degradation,Protein Metabolism
"Tryptophan 2,3-dioxygenase (EC 1.13.11.11)",Aromatic amino acid degradation; <br>NAD and NADP cofactor biosynthesis global, , ,Aromatic amino acids and derivatives; NAD and NADP,"Amino Acids and Derivatives; Cofactors, Vitamins, Prosthetic Groups, Pigments"
ATP-dependent exoDNAse (exonuclease V) alpha subunit - helicase superfamily I member,DNA helicase; Nuclease, , ,DNA Metabolism - no subcategory; RNA processing and modification,DNA Metabolism; RNA Metabolism
4-hydroxyphenylpyruvate dioxygenase (EC 1.13.11.27),Aromatic amino acid degradation; <br>Homogentisate pathway of aromatic compound degradation, , ,Aromatic amino acids and derivatives; Metabolism of central aromatic intermediates,Amino Acids and Derivatives; Metabolism of Aromatic Compounds
"Homogentisate 1,2-dioxygenase (EC 1.13.11.5)",Homogentisate pathway of aromatic compound degradation, , ,Metabolism of central aromatic intermediates,Metabolism of Aromatic Compounds
putative patatin-like phospholipase,- none -, , ,none,none
Excinuclease ABC subunit C,"DNA repair, UvrABC system", , ,DNA repair,DNA Metabolism
Predicted deacylase,- none -, , ,none,none
5-formyltetrahydrofolate cyclo-ligase (EC 6.3.3.2),5-FCL-like protein; <br>Folate Biosynthesis; <br>One-carbon metabolism by tetrahydropterines, , ,Folate and pterines; One-carbon Metabolism,"Carbohydrates; Cofactors, Vitamins, Prosthetic Groups, Pigments"
Aerotolerance protein BatE,Aerotolerance, , ,Oxidative stress,Stress Response
Aerotolerance protein BatD,Aerotolerance, , ,Oxidative stress,Stress Response
Aerotolerance protein BatC,Aerotolerance, , ,Oxidative stress,Stress Response
Aerotolerance protein BatB,Aerotolerance, , ,Oxidative stress,Stress Response
Aerotolerance protein BatA,Aerotolerance, , ,Oxidative stress,Stress Response
FIG00936810: hypothetical protein,- none -, , ,none,none
hypothetical protein PA3071,Aerotolerance operon in Bacteroides and potentially orthologous operons in other organisms, , ,none,none
MoxR-like ATPase in aerotolerance operon,Aerotolerance; Aerotolerance operon in Bacteroides and potentially orthologous operons in other organisms, , ,Oxidative stress,Stress Response
Oxidoreductase YdhF,- none -, , ,none,none
"Oxidoreductase, short-chain dehydrogenase/reductase family",- none -, , ,none,none
Cystathionine gamma-lyase (EC 4.4.1.1),Cysteine Biosynthesis; <br>Glycine and Serine Utilization; <br>Methionine Biosynthesis; <br>Methionine Degradation, , ,"Alanine, serine, and glycine; Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
NADP-specific glutamate dehydrogenase (EC 1.4.1.4),"Arginine and Ornithine Degradation; <br>Glutamate dehydrogenases; <br>Glutamine, Glutamate, Aspartate and Asparagine Biosynthesis; <br>Proline Synthesis", , ,"Arginine; Glutamine, glutamate, aspartate, asparagine; Glutamine, glutamate, aspartate, asparagine; Proline and 4-hydroxyproline; ammonia assimilation; ammonia assimilation; urea cycle, polyamines",Amino Acids and Derivatives
Immunoreactive 84kD antigen PG93,- none -, , ,none,none
DNA recombination and repair protein RecO,"CBSS-176299.4.peg.1292; <br>DNA repair, bacterial RecFOR pathway; <br>Glycyl-tRNA synthetase containing cluster", , ,DNA repair,DNA Metabolism
Isoleucyl-tRNA synthetase (EC 6.1.1.5),"tRNA aminoacylation, Ile", , ,Protein biosynthesis,Protein Metabolism
"DnaK suppressor protein, putative",- none -, , ,none,none
Lipoprotein signal peptidase (EC 3.4.23.36),Protein degradation; Signal peptidase, , ,Protein degradation; Protein processing and modification,Protein Metabolism
ATP-dependent helicase,- none -, , ,none,none
2-amino-3-ketobutyrate coenzyme A ligase (EC 2.3.1.29),Glycine Biosynthesis; <br>Glycine and Serine Utilization, , ,"Alanine, serine, and glycine",Amino Acids and Derivatives
OmpA domain protein,- none -, , ,none,none
"Hydrolase, alpha/beta fold family",- none -, , ,none,none
Bacterial non-heme ferritin (EC 1.16.3.2),- none -, , ,none,none
Proline iminopeptidase (EC 3.4.11.5),"Proline, 4-hydroxyproline uptake and utilization; Protein degradation", , ,Proline and 4-hydroxyproline; Protein degradation,Amino Acids and Derivatives; Protein Metabolism
Xaa-Pro aminopeptidase (EC 3.4.11.9),Aminopeptidases; Aminopeptidases (EC 3.4.11.-); Protein degradation, , ,Protein degradation,Protein Metabolism
Hydroxymethylglutaryl-CoA synthase (EC 2.3.3.10),Isoprenoid Biosynthesis; <br>Leucine Degradation and HMG-CoA Metabolism; <br>Mevalonate Branch of Isoprenoid Biosynthesis, , ,Branched-chain amino acids; Isoprenoids,"Amino Acids and Derivatives; Fatty Acids, Lipids, and Isoprenoids"
Succinate dehydrogenase cytochrome b subunit,Cytochrome, , ,Respiration - no subcategory,Respiration
Succinate dehydrogenase flavoprotein subunit (EC 1.3.5.1),- none -, , ,none,none
Succinate dehydrogenase iron-sulfur protein (EC 1.3.5.1),- none -, , ,none,none
beta-glycosyl hydrolase,- none -, , ,none,none
"Transcriptional repressor of the fructose operon, DeoR family",- none -, , ,none,none
Microsomal dipeptidase (EC 3.4.13.19),Dipeptidases; Protein degradation, , ,Protein degradation,Protein Metabolism
Type III PLP / low-specificity D-threonine aldolase,Threonine degradation, , ,"Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
4-hydroxy-2-oxoglutarate aldolase (EC 4.1.3.16) @ 2-dehydro-3-deoxyphosphogluconate aldolase (EC 4.1.2.14),- none -, , ,none,none
"Sugar kinase, ribokinase family",- none -, , ,none,none
"RidA/YER057c/UK114 superfamily, group 1",- none -, , ,none,none
"Gluconate permease, Bsu4004 homolog",- none -, , ,none,none
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
Aliphatic amidase AmiE (EC 3.5.1.4),- none -, , ,none,none
Lactoylglutathione lyase and related lyases,- none -, , ,none,none
DNA polymerase I (EC 2.7.7.7),DNA polymerase, , ,DNA replication,DNA Metabolism
"Type I restriction-modification system, specificity subunit S",Type I Restriction-Modification, , ,DNA Metabolism - no subcategory,DNA Metabolism
"Type I restriction-modification system, DNA-methyltransferase subunit M (EC 2.1.1.72)",Restriction-Modification System; <br>Type I Restriction-Modification, , ,DNA Metabolism - no subcategory,DNA Metabolism
Riboflavin synthase eubacterial/eukaryotic (EC 2.5.1.9),"Riboflavin, FMN and FAD metabolism; <br>Riboflavin synthesis cluster; <br>riboflavin to FAD", , ,"Riboflavin, FMN, FAD","Cofactors, Vitamins, Prosthetic Groups, Pigments"
4-hydroxythreonine-4-phosphate dehydrogenase (EC 1.1.1.262),ECSIG4-SIG7; <br>Pyridoxin (Vitamin B6) Biosynthesis, , ,Pyridoxine,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
"FIG01269488: protein, clustered with ribosomal protein L32p",Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
"LSU ribosomal protein L32p @ LSU ribosomal protein L32p, zinc-independent",Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
"3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.180)",- none -, , ,none,none
Biotin carboxyl carrier protein of acetyl-CoA carboxylase,Fatty Acid Biosynthesis FASII, , ,Fatty acids,"Fatty Acids, Lipids, and Isoprenoids"
Biotin carboxylase of acetyl-CoA carboxylase (EC 6.3.4.14),Fatty Acid Biosynthesis FASII, , ,Fatty acids,"Fatty Acids, Lipids, and Isoprenoids"
Transcriptional regulatory protein zraR,none, , ,RNA processing and modification,RNA Metabolism
Two-component system sensor histidine kinase,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Prolyl oligopeptidase family protein,Protein degradation, , ,Protein degradation,Protein Metabolism
plectin 1 isoform 8,- none -, , ,none,none
Phosphoglycerate kinase (EC 2.7.2.3),Glycolysis and Gluconeogenesis, , ,Central carbohydrate metabolism,Carbohydrates
Membrane-bound lytic murein transglycosylase D,- none -, , ,none,none
N-acetyltransferase ElaA,- none -, , ,none,none
Peptidoglycan-associated lipoprotein,- none -, , ,none,none
Carboxy-terminal processing protease,Protein degradation, , ,Protein degradation,Protein Metabolism
Ribonuclease P protein component (EC 3.1.26.5),tRNA processing, , ,RNA processing and modification,RNA Metabolism
Acyl-CoA:1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51),- none -, , ,none,none
"Probable acyl-ACP desaturase, Stearoyl-ACP desaturase (EC 1.14.19.2)",- none -, , ,none,none
HD domain protein,- none -, , ,none,none
Ferrous iron transporter FeoB,none, , ,Membrane Transport - no subcategory,Membrane Transport
Ferrous iron transporter-associated protein FeoA,none, , ,Membrane Transport - no subcategory,Membrane Transport
"Cytochrome oxidase biogenesis protein Sco1/SenC/PrrC, thiol-disulfide reductase involved in Cu(I) insertion into CoxII Cu(A) center",Cytochrome, , ,Respiration - no subcategory,Respiration
"Peptidase, M13 family",Protein degradation, , ,Protein degradation,Protein Metabolism
"bacterial regulatory protein, DeoR family",- none -, , ,none,none
Cytochrome c552,Cytochrome; Soluble cytochromes and functionally related electron carriers, , ,Respiration - no subcategory,Respiration
Porphobilinogen synthase (EC 4.2.1.24),Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
"Coproporphyrinogen III oxidase, aerobic (EC 1.3.3.3)",Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Ribosomal-protein-L7p-serine acetyltransferase,- none -, , ,none,none
Uroporphyrinogen III decarboxylase (EC 4.1.1.37),Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
"Uroporphyrinogen-III synthase in Bacteroidetes, divergent, putative (EC 4.2.1.75)",- none -, , ,none,none
Porphobilinogen deaminase (EC 2.5.1.61),Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Glutamyl-tRNA reductase (EC 1.2.1.70),Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
"Ferrochelatase, protoheme ferro-lyase (EC 4.99.1.1)",Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
"Protoporphyrinogen IX oxidase, novel form, HemJ (EC 1.3.-.-)",Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Nitrogen regulation protein NtrY (EC 2.7.3.-),- none -, , ,none,none
Enoyl-CoA hydratase (EC 4.2.1.17),Acetyl-CoA fermentation to Butyrate; <br>Butanol Biosynthesis; <br>Fatty acid metabolism cluster; <br>Isoleucine degradation; <br>Valine degradation, , ,Branched-chain amino acids; Fatty acids; Fermentation,"Amino Acids and Derivatives; Carbohydrates; Fatty Acids, Lipids, and Isoprenoids"
Mn-dependent transcriptional regulator MntR,none, , ,RNA processing and modification,RNA Metabolism
Manganese transport protein MntH,none, , ,Membrane Transport - no subcategory,Membrane Transport
Zinc uptake regulation protein Zur,- none -, , ,none,none
Thioredoxin reductase (EC 1.8.1.9),Thioredoxin-disulfide reductase; <br>pyrimidine conversions, , ,Pyrimidines; Sulfur Metabolism - no subcategory,Nucleosides and Nucleotides; Sulfur Metabolism
TonB-dependent receptor; Outer membrane receptor for ferrienterochelin and colicins,Ton and Tol transopt system; Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
Lycopene beta-cyclase (EC 5.5.1.19),- none -, , ,none,none
protein containing tetratricopeptide repeats,- none -, , ,none,none
GTPase (EC 3.6.1.-),- none -, , ,none,none
Multidrug resistance efflux pump,none, , ,Resistance to antibiotics and toxic compounds,"Virulence, Disease and Defense"
"Efflux transport system, outer membrane factor (OMF) lipoprotein",none, , ,Membrane Transport - no subcategory,Membrane Transport
"Rhodanese domain protein, Enterobacterial subgroup, YceA homolog",Single-Rhodanese-domain proteins, , ,Plant-Prokaryote DOE project,Miscellaneous
"internalin, putative",Listeria surface proteins: Internalin-like proteins, , ,Invasion and intracellular resistance,"Virulence, Disease and Defense"
Stage 0 sporulation protein YaaT,- none -, , ,none,none
GldH,- none -, , ,none,none
Monofunctional biosynthetic peptidoglycan transglycosylase,- none -, , ,none,none
Succinyl-CoA:3-ketoacid-coenzyme A transferase subunit A (EC 2.8.3.5),Catechol branch of beta-ketoadipate pathway; <br>Leucine Degradation and HMG-CoA Metabolism, , ,Branched-chain amino acids; Metabolism of central aromatic intermediates,Amino Acids and Derivatives; Metabolism of Aromatic Compounds
Succinyl-CoA:3-ketoacid-coenzyme A transferase subunit B (EC 2.8.3.5),Catechol branch of beta-ketoadipate pathway; <br>Leucine Degradation and HMG-CoA Metabolism, , ,Branched-chain amino acids; Metabolism of central aromatic intermediates,Amino Acids and Derivatives; Metabolism of Aromatic Compounds
