Function,Subsystem,NCBI GI,locus,System,Category
"ABC-type antimicrobial peptide transport system, ATPase component",none, , ,ABC-transporters,Membrane Transport
"ABC-type antimicrobial peptide transport system, permease component",none, , ,ABC-transporters,Membrane Transport
"Putative two-component system sensor protein, no kinase domain",Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
"Two-component transcriptional response regulator, LuxR family",Two-component regulatory system, , ,RNA processing and modification; Regulation and Cell signaling - no subcategory,RNA Metabolism; Regulation and Cell signaling
Isoleucyl-tRNA synthetase (EC 6.1.1.5),"tRNA aminoacylation, Ile", , ,Protein biosynthesis,Protein Metabolism
"DnaK suppressor protein, putative",- none -, , ,none,none
Lipoprotein signal peptidase (EC 3.4.23.36),Protein degradation; Signal peptidase, , ,Protein degradation; Protein processing and modification,Protein Metabolism
5-formyltetrahydrofolate cyclo-ligase (EC 6.3.3.2),5-FCL-like protein; <br>Folate Biosynthesis; <br>One-carbon metabolism by tetrahydropterines, , ,Folate and pterines; One-carbon Metabolism,"Carbohydrates; Cofactors, Vitamins, Prosthetic Groups, Pigments"
FIG003737: Predicted deacylase,- none -, , ,none,none
Excinuclease ABC subunit C,"DNA repair, UvrABC system", , ,DNA repair,DNA Metabolism
putative patatin-like phospholipase,- none -, , ,none,none
"Homogentisate 1,2-dioxygenase (EC 1.13.11.5)",Homogentisate pathway of aromatic compound degradation; <br>Pterin carbinolamine dehydratase, , ,Folate and pterines; Metabolism of central aromatic intermediates,"Cofactors, Vitamins, Prosthetic Groups, Pigments; Metabolism of Aromatic Compounds"
4-hydroxyphenylpyruvate dioxygenase (EC 1.13.11.27),Aromatic amino acid degradation; <br>Homogentisate pathway of aromatic compound degradation; <br>Pterin carbinolamine dehydratase, , ,Aromatic amino acids and derivatives; Folate and pterines; Metabolism of central aromatic intermediates,"Amino Acids and Derivatives; Cofactors, Vitamins, Prosthetic Groups, Pigments; Metabolism of Aromatic Compounds"
ATP-dependent exoDNAse (exonuclease V) alpha subunit - helicase superfamily I member,DNA helicase; Nuclease, , ,DNA Metabolism - no subcategory; RNA processing and modification,DNA Metabolism; RNA Metabolism
"Tryptophan 2,3-dioxygenase (EC 1.13.11.11)",Aromatic amino acid degradation; <br>NAD and NADP cofactor biosynthesis global, , ,Aromatic amino acids and derivatives; NAD and NADP,"Amino Acids and Derivatives; Cofactors, Vitamins, Prosthetic Groups, Pigments"
"Peptidase, M23/M37 family",Protein degradation, , ,Protein degradation,Protein Metabolism
Glucose-6-phosphate isomerase (EC 5.3.1.9),- none -, , ,none,none
TonB-dependent receptor,Ton and Tol transopt system; Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
Mobile element protein,- none -, , ,none,none
Asparaginyl-tRNA synthetase (EC 6.1.1.22),"tRNA aminoacylation, Asp and Asn", , ,Protein biosynthesis,Protein Metabolism
RNA polymerase sigma-54 factor RpoN,"Transcription initiation, bacterial sigma factors", , ,Transcription,RNA Metabolism
"Death on curing protein, Doc toxin","Phd-Doc, YdcE-YdcD toxin-antitoxin (programmed cell death) systems", , ,Programmed Cell Death and Toxin-antitoxin Systems,Regulation and Cell signaling
Thymidine kinase (EC 2.7.1.21),pyrimidine conversions, , ,Pyrimidines,Nucleosides and Nucleotides
16S rRNA (cytidine(1402)-2&#39;-O)-methyltransferase (EC 2.1.1.198),RNA methylation, , ,RNA processing and modification,RNA Metabolism
Type III effector HopPmaJ,- none -, , ,none,none
Single-stranded-DNA-specific exonuclease RecJ,Nuclease, , ,DNA Metabolism - no subcategory; RNA processing and modification,DNA Metabolism; RNA Metabolism
Uncharacterized MFS-type transporter,none, , ,Membrane Transport - no subcategory,Membrane Transport
Thiol:disulfide interchange protein,- none -, , ,none,none
"UDP-2,3-diacylglucosamine diphosphatase (EC 3.6.1.54)",- none -, , ,none,none
"6-carboxy-5,6,7,8-tetrahydropterin synthase (EC 4.1.2.50)",- none -, , ,none,none
Methylglutaconyl-CoA hydratase (EC 4.2.1.18),- none -, , ,none,none
FIG00873169: hypothetical protein,- none -, , ,none,none
Transcription elongation factor GreB,CBSS-243265.1.peg.198; <br>Transcription factors bacterial, , ,Transcription,RNA Metabolism
Aldehyde dehydrogenase (EC 1.2.1.3),"Methylglyoxal Metabolism; <br>Methylglyoxal Metabolism; <br>Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate", , ,Central carbohydrate metabolism,Carbohydrates
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
Monofunctional biosynthetic peptidoglycan transglycosylase,- none -, , ,none,none
Oxidoreductase,- none -, , ,none,none
Prolyl oligopeptidase family protein,Protein degradation, , ,Protein degradation,Protein Metabolism
Aminopeptidase C (EC 3.4.22.40),Aminopeptidases; Protein degradation, , ,Protein degradation,Protein Metabolism
Two-component system sensor histidine kinase,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Transcriptional regulatory protein zraR,none, , ,RNA processing and modification,RNA Metabolism
Biotin carboxylase of acetyl-CoA carboxylase (EC 6.3.4.14),Fatty Acid Biosynthesis FASII, , ,Fatty acids,"Fatty Acids, Lipids, and Isoprenoids"
Biotin carboxyl carrier protein of acetyl-CoA carboxylase,Fatty Acid Biosynthesis FASII, , ,Fatty acids,"Fatty Acids, Lipids, and Isoprenoids"
"3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.180)",- none -, , ,none,none
"LSU ribosomal protein L32p @ LSU ribosomal protein L32p, zinc-independent",Ribosome LSU bacterial; Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
"FIG01269488: protein, clustered with ribosomal protein L32p",Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
4-hydroxythreonine-4-phosphate dehydrogenase (EC 1.1.1.262),ECSIG4-SIG7; <br>Pyridoxin (Vitamin B6) Biosynthesis, , ,Pyridoxine,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Riboflavin synthase eubacterial/eukaryotic (EC 2.5.1.9),"Riboflavin, FMN and FAD metabolism; <br>Riboflavin synthesis cluster; <br>riboflavin to FAD", , ,"Riboflavin, FMN, FAD","Cofactors, Vitamins, Prosthetic Groups, Pigments"
Methylmalonyl-CoA epimerase (EC 5.1.99.1),- none -, , ,none,none
Putative hydrolase,- none -, , ,none,none
Succinate dehydrogenase iron-sulfur protein (EC 1.3.5.1),- none -, , ,none,none
Succinate dehydrogenase flavoprotein subunit (EC 1.3.5.1),- none -, , ,none,none
Succinate dehydrogenase cytochrome b subunit,Cytochrome, , ,Respiration - no subcategory,Respiration
Xaa-Pro aminopeptidase (EC 3.4.11.9),Aminopeptidases; Aminopeptidases (EC 3.4.11.-); Protein degradation, , ,Protein degradation,Protein Metabolism
DUF124 domain-containing protein,- none -, , ,none,none
"Hydrolase, alpha/beta fold family",- none -, , ,none,none
"ABC transporter, ATP-binding protein",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
OmpA,- none -, , ,none,none
OmpA domain protein,- none -, , ,none,none
2-amino-3-ketobutyrate coenzyme A ligase (EC 2.3.1.29),Glycine Biosynthesis; <br>Glycine and Serine Utilization, , ,"Alanine, serine, and glycine",Amino Acids and Derivatives
ATP-dependent helicase,- none -, , ,none,none
Ribosome-binding factor A,CBSS-138119.3.peg.2719; <br>NusA-TFII Cluster; <br>Translation initiation factors bacterial, , ,Protein biosynthesis,Protein Metabolism
Lipoprotein releasing system transmembrane protein LolC/LolE,Lipoprotein-releasing system, , ,ABC transporters,Membrane Transport
tRNA-dihydrouridine synthase DusB,- none -, , ,none,none
Domain often clustered or fused with uracil-DNA glycosylase,- none -, , ,none,none
Biotin synthase related domain containing protein,- none -, , ,none,none
Translation elongation factor LepA,Translation elongation factors bacterial, , ,Protein biosynthesis,Protein Metabolism
1-phosphofructokinase (EC 2.7.1.56),- none -, , ,none,none
putative membrane protein,- none -, , ,none,none
ATPase component of general energizing module of ECF transporters,none, , ,Membrane Transport - no subcategory,Membrane Transport
Thiamine-monophosphate kinase (EC 2.7.4.16),5-FCL-like protein; <br>Riboflavin synthesis cluster; <br>Thiamin biosynthesis, , ,"Cofactors, Vitamins, Prosthetic Groups, Pigments - no subcategory; Folate and pterines","Cofactors, Vitamins, Prosthetic Groups, Pigments"
"Regulatory protein, LuxR:Response regulator receiver",Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
putative transmembrane protein,- none -, , ,none,none
PE-PGRS FAMILY PROTEIN,- none -, , ,none,none
Autolysis response regulater LytR,- none -, , ,none,none
Glycyl-tRNA synthetase (EC 6.1.1.14),"Glycyl-tRNA synthetase containing cluster; <br>tRNA aminoacylation, Gly", , ,Protein biosynthesis,Protein Metabolism
"Competence protein F homolog, phosphoribosyltransferase domain; protein YhgH required for utilization of DNA as sole source of carbon and energy",Biotin biosynthesis Experimental, , ,Biotin,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Superoxide dismutase [Mn] (EC 1.15.1.1),Oxidative stress, , ,Oxidative stress,Stress Response
Amidophosphoribosyltransferase (EC 2.4.2.14),De Novo Purine Biosynthesis, , ,Purines,Nucleosides and Nucleotides
Ribokinase (EC 2.7.1.15),D-ribose utilization; <br>Deoxyribose and Deoxynucleoside Catabolism, , ,Monosaccharides,Carbohydrates
Ribonuclease HI (EC 3.1.26.4),CBSS-228410.1.peg.134; <br>CBSS-342610.3.peg.1536; <br>Ribonuclease H, , ,RNA processing and modification,RNA Metabolism
Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2),5-FCL-like protein; <br>De Novo Purine Biosynthesis, , ,Folate and pterines; Purines,"Cofactors, Vitamins, Prosthetic Groups, Pigments; Nucleosides and Nucleotides"
Acyl carrier protein,Fatty Acid Biosynthesis FASII, , ,Fatty acids,"Fatty Acids, Lipids, and Isoprenoids"
"3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179)",- none -, , ,none,none
Ribonuclease III (EC 3.1.26.3),"CBSS-176299.4.peg.1292; <br>RNA processing and degradation, bacterial", , ,RNA processing and modification,RNA Metabolism
Pyruvate kinase (EC 2.7.1.40),"Glycerate metabolism; <br>Pyruvate metabolism I: anaplerotic reactions, PEP", , ,Central carbohydrate metabolism; Organic acids,Carbohydrates
diguanylate cyclase/phosphodiesterase (GGDEF & EAL domains) with PAS/PAC sensor(s),- none -, , ,none,none
DNA polymerase IV (EC 2.7.7.7),"DNA repair, bacterial", , ,DNA repair,DNA Metabolism
Septum-associated rare lipoprotein A,- none -, , ,none,none
Uncharacterized protein Fjoh_0737,- none -, , ,none,none
Mobile element protein,- none -, , ,none,none
Mobile element protein,- none -, , ,none,none
Beta-propeller domains of methanol dehydrogenase type,- none -, , ,none,none
FIG014338: Hypothetical protein,- none -, , ,none,none
LemA family protein,- none -, , ,none,none
FIG032842: Transcriptional regulator,none, , ,RNA processing and modification,RNA Metabolism
"Peptidase, family M23 (EC 3.4.24.-)",CBSS-226186.1.peg.3994; Protein degradation, , ,Protein degradation,Protein Metabolism
Alanyl-tRNA synthetase (EC 6.1.1.7),"CBSS-226186.1.peg.3994; <br>tRNA aminoacylation, Ala", , ,Protein biosynthesis,Protein Metabolism
Phenylalanine-4-hydroxylase (EC 1.14.16.1) / N-terminal regulatory domain,Aromatic amino acid degradation; <br>Pterin carbinolamine dehydratase; <br>Pterin metabolism, , ,Aromatic amino acids and derivatives; Folate and pterines,"Amino Acids and Derivatives; Cofactors, Vitamins, Prosthetic Groups, Pigments"
Putative transposase IS (ACLAME 657),Transposase, , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Truncated hemoglobins,- none -, , ,none,none
putative lipoprotein,- none -, , ,none,none
Uncharacterized protein Fjoh_1910,- none -, , ,none,none
"pyridoxal phosphate-dependent deaminase, putative",- none -, , ,none,none
Hemagglutinin,- none -, , ,none,none
"Glutamate-1-semialdehyde 2,1-aminomutase (EC 5.4.3.8)",- none -, , ,none,none
Methylamine utilization protein mauG precursor,- none -, , ,none,none
Ribonuclease HII (EC 3.1.26.4),Ribonuclease H, , ,RNA processing and modification,RNA Metabolism
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
Cystathionine beta-synthase (EC 4.2.1.22),Cysteine Biosynthesis; <br>Glycine and Serine Utilization; <br>Methionine Biosynthesis, , ,"Alanine, serine, and glycine; Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Probable DNA polymerase III epsilon chain,DNA polymerase, , ,DNA replication,DNA Metabolism
"Uncharacterized amino acid permease, GabP family",- none -, , ,none,none
Acyl-CoA dehydrogenase,- none -, , ,none,none
SSU ribosomal protein S21p,Ribosome LSU/SSU bacterial; Ribosome SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
Site-specific tyrosine recombinase XerC,- none -, , ,none,none
Ribosome hibernation promoting factor Hpf,- none -, , ,none,none
Translation elongation factor Tu,Mycobacterium virulence operon involved in protein synthesis (SSU ribosomal proteins); <br>Translation elongation factors bacterial, , ,Invasion and intracellular resistance; Protein biosynthesis,"Protein Metabolism; Virulence, Disease and Defense"
Protein translocase subunit SecE,Protein transport, , ,Protein transport,Membrane Transport
Transcription antitermination protein NusG,Transcription factors bacterial, , ,Transcription,RNA Metabolism
LSU ribosomal protein L11p (L12e),Ribosome LSU bacterial; Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
LSU ribosomal protein L1p (L10Ae),Ribosome LSU bacterial; Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
LSU ribosomal protein L10p (P0),Ribosome LSU bacterial; Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
LSU ribosomal protein L7p/L12p (P1/P2),Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
DNA-directed RNA polymerase beta subunit (EC 2.7.7.6),Mycobacterium virulence operon involved in DNA transcription; <br>RNA polymerase bacterial, , ,Invasion and intracellular resistance; Transcription,"RNA Metabolism; Virulence, Disease and Defense"
DNA-directed RNA polymerase beta&#39; subunit (EC 2.7.7.6),Mycobacterium virulence operon involved in DNA transcription; <br>RNA polymerase bacterial, , ,Invasion and intracellular resistance; Transcription,"RNA Metabolism; Virulence, Disease and Defense"
Uncharacterized protein TTC1240,- none -, , ,none,none
Peptide chain release factor 3,Translation termination factors bacterial, , ,Protein biosynthesis,Protein Metabolism
Periplasmic chaperone and peptidyl-prolyl cis-trans isomerase of outer membrane proteins SurA (EC 5.2.1.8),- none -, , ,none,none
MoxR protein,- none -, , ,none,none
Aconitate hydratase (EC 4.2.1.3),- none -, , ,none,none
Probable lipoprotein nlpC precursor,- none -, , ,none,none
Uncharacterized protein YjqA,- none -, , ,none,none
3-hydroxyisobutyrate dehydrogenase (EC 1.1.1.31),Valine degradation, , ,Branched-chain amino acids,Amino Acids and Derivatives
Hypothetical protein involved in heavy metal export,Cobalt-zinc-cadmium resistance, , ,Resistance to antibiotics and toxic compounds,"Virulence, Disease and Defense"
"Sensory subunit of low CO2-induced protein complex, putative","CO2 uptake, carboxysome", , ,CO2 fixation,Carbohydrates
"Uncharacterized amino acid permease, GabP family",- none -, , ,none,none
NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12),Pyridoxin (Vitamin B6) Biosynthesis, , ,Pyridoxine,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Serine protease,Protein degradation, , ,Protein degradation,Protein Metabolism
Diaminopimelate epimerase (EC 5.1.1.7),"Lysine Biosynthesis DAP Pathway; <br>Lysine Biosynthesis DAP Pathway, GJO scratch", , ,"Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
