Function,Subsystem,NCBI GI,locus,System,Category
"putative outer membrane protein, probably involved in nutrient binding",- none -, , ,none,none
putative lipoprotein,- none -, , ,none,none
MoxR-like ATPase in aerotolerance operon,Aerotolerance; Aerotolerance operon in Bacteroides and potentially orthologous operons in other organisms, , ,Oxidative stress,Stress Response
hypothetical protein PA3071,Aerotolerance operon in Bacteroides and potentially orthologous operons in other organisms, , ,none,none
FIG00936810: hypothetical protein,- none -, , ,none,none
Aerotolerance protein BatA,Aerotolerance, , ,Oxidative stress,Stress Response
Aerotolerance protein BatB,Aerotolerance, , ,Oxidative stress,Stress Response
Aerotolerance protein BatC,Aerotolerance, , ,Oxidative stress,Stress Response
Aerotolerance protein BatD,Aerotolerance, , ,Oxidative stress,Stress Response
Aerotolerance protein BatE,Aerotolerance, , ,Oxidative stress,Stress Response
Phenylalanyl-tRNA synthetase alpha chain (EC 6.1.1.20),"tRNA aminoacylation, Phe", , ,Protein biosynthesis,Protein Metabolism
FIG00653723: hypothetical protein,- none -, , ,none,none
"Alpha-1,2-mannosidase",Mannose Metabolism, , ,Monosaccharides,Carbohydrates
Integral membrane protein TerC,- none -, , ,none,none
Glycerol-3-phosphate dehydrogenase [NAD(P)+] (EC 1.1.1.94),- none -, , ,none,none
NADH-dependent butanol dehydrogenase A (EC 1.1.1.-),Butanol Biosynthesis, , ,Fermentation,Carbohydrates
Intracellular protease,Protein degradation, , ,Protein degradation,Protein Metabolism
cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases,cAMP signaling in bacteria, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18),NAD and NADP cofactor biosynthesis global, , ,NAD and NADP,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Guanylate kinase (EC 2.7.4.8),Purine conversions, , ,Purines,Nucleosides and Nucleotides
UPF0701 protein YicC,- none -, , ,none,none
Permease of the drug/metabolite transporter (DMT) superfamily,none, , ,Membrane Transport - no subcategory,Membrane Transport
Cystathionine gamma-lyase (EC 4.4.1.1),Cysteine Biosynthesis; <br>Glycine and Serine Utilization; <br>Methionine Biosynthesis, , ,"Alanine, serine, and glycine; Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Immunoreactive 84kD antigen PG93,- none -, , ,none,none
DNA recombination and repair protein RecO,"CBSS-176299.4.peg.1292; <br>DNA repair, bacterial RecFOR pathway; <br>Glycyl-tRNA synthetase containing cluster", , ,DNA repair,DNA Metabolism
Isoleucyl-tRNA synthetase (EC 6.1.1.5),"tRNA aminoacylation, Ile", , ,Protein biosynthesis,Protein Metabolism
"DnaK suppressor protein, putative",- none -, , ,none,none
Lipoprotein signal peptidase (EC 3.4.23.36),Protein degradation; Signal peptidase, , ,Protein degradation; Protein processing and modification,Protein Metabolism
5-formyltetrahydrofolate cyclo-ligase (EC 6.3.3.2),5-FCL-like protein; <br>Folate Biosynthesis; <br>One-carbon metabolism by tetrahydropterines, , ,Folate and pterines; One-carbon Metabolism,"Carbohydrates; Cofactors, Vitamins, Prosthetic Groups, Pigments"
L-tyrosine decarboxylase (EC 4.1.1.25),- none -, , ,none,none
FIG003737: Predicted deacylase,- none -, , ,none,none
Excinuclease ABC subunit C,"DNA repair, UvrABC system", , ,DNA repair,DNA Metabolism
putative patatin-like phospholipase,- none -, , ,none,none
"Uncharacterized amino acid permease, GabP family",- none -, , ,none,none
"Homogentisate 1,2-dioxygenase (EC 1.13.11.5)",Homogentisate pathway of aromatic compound degradation, , ,Metabolism of central aromatic intermediates,Metabolism of Aromatic Compounds
4-hydroxyphenylpyruvate dioxygenase (EC 1.13.11.27),Aromatic amino acid degradation; <br>Homogentisate pathway of aromatic compound degradation, , ,Aromatic amino acids and derivatives; Metabolism of central aromatic intermediates,Amino Acids and Derivatives; Metabolism of Aromatic Compounds
ATP-dependent exoDNAse (exonuclease V) alpha subunit - helicase superfamily I member,DNA helicase; Nuclease, , ,DNA Metabolism - no subcategory; RNA processing and modification,DNA Metabolism; RNA Metabolism
"Tryptophan 2,3-dioxygenase (EC 1.13.11.11)",Aromatic amino acid degradation; <br>NAD and NADP cofactor biosynthesis global, , ,Aromatic amino acids and derivatives; NAD and NADP,"Amino Acids and Derivatives; Cofactors, Vitamins, Prosthetic Groups, Pigments"
"Peptidase, M23/M37 family",Protein degradation, , ,Protein degradation,Protein Metabolism
Glucose-6-phosphate isomerase (EC 5.3.1.9),- none -, , ,none,none
Transcription-repair coupling factor,Cell division-ribosomal stress proteins cluster; <br>Transcription factors bacterial, , ,Transcription,RNA Metabolism
UDP-glucose 4-epimerase related protein,- none -, , ,none,none
Succinate-semialdehyde dehydrogenase [NAD] (EC 1.2.1.24); Succinate-semialdehyde dehydrogenase [NADP+] (EC 1.2.1.79),- none -, , ,none,none
Thioredoxin,- none -, , ,none,none
TonB-dependent receptor; Outer membrane receptor for ferrienterochelin and colicins,Ton and Tol transopt system; Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
Cobalt/zinc/cadmium resistance protein CzcD,none, , ,Resistance to antibiotics and toxic compounds,"Virulence, Disease and Defense"
"TPR domain protein, putative component of TonB system",Ton and Tol transopt system; Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
"Intramembrane protease RasP/YluC, implicated in cell division based on FtsL cleavage",CBSS-83331.1.peg.3039; <br>Periplasmic Stress Response, , ,Periplasmic Stress,Stress Response
Seryl-tRNA synthetase (EC 6.1.1.11),"Glycine and Serine Utilization; <br>tRNA aminoacylation, Ser", , ,"Alanine, serine, and glycine; Protein biosynthesis",Amino Acids and Derivatives; Protein Metabolism
DNA repair protein RadA,"<br>Proteolysis in bacteria, ATP-dependent; DNA repair, bacterial; none", , ,DNA repair; Protein degradation,DNA Metabolism; Protein Metabolism
Aspartate 1-decarboxylase (EC 4.1.1.11),Coenzyme A Biosynthesis; <br>Coenzyme A Biosynthesis cluster; <br>Folate biosynthesis cluster, , ,Coenzyme A; Folate and pterines,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Pantoate--beta-alanine ligase (EC 6.3.2.1),Coenzyme A Biosynthesis; <br>Coenzyme A Biosynthesis cluster; <br>Folate biosynthesis cluster, , ,Coenzyme A; Folate and pterines,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Similar to glycogen synthase (EC 2.4.1.21),- none -, , ,none,none
Glutamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16),- none -, , ,none,none
ATP synthase beta chain (EC 3.6.3.14),F0F1-type ATP synthase, , ,ATP synthases,Respiration
ATP synthase epsilon chain (EC 3.6.3.14),F0F1-type ATP synthase, , ,ATP synthases,Respiration
Secreted protein containing tetratricopeptide re peats,- none -, , ,none,none
SSU rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase (EC 2.1.1.182),ECSIG4-SIG7; <br>RNA methylation, , ,RNA processing and modification,RNA Metabolism
"Mg/Co/Ni transporter MgtE, CBS domain-containing",none, , ,Membrane Transport - no subcategory,Membrane Transport
Magnesium and cobalt transport protein CorA,Magnesium transport; none, , ,Cation transporters; Membrane Transport - no subcategory,Membrane Transport
D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95),Glycine and Serine Utilization; <br>Pyridoxin (Vitamin B6) Biosynthesis; <br>Serine Biosynthesis, , ,"Alanine, serine, and glycine; Pyridoxine","Amino Acids and Derivatives; Cofactors, Vitamins, Prosthetic Groups, Pigments"
"Uncharacterized transcriptional regulator YozG, Cro/CI family",none, , ,RNA processing and modification,RNA Metabolism
Glyoxalase/Bleomycin resistance protein/Dioxygenase family protein,none, , ,Resistance to antibiotics and toxic compounds,"Virulence, Disease and Defense"
Tsr1131 protein,- none -, , ,none,none
FMN adenylyltransferase (EC 2.7.7.2) / Riboflavin kinase (EC 2.7.1.26),"Riboflavin, FMN and FAD metabolism; <br>Riboflavin, FMN and FAD metabolism; <br>riboflavin to FAD; <br>riboflavin to FAD", , ,"Riboflavin, FMN, FAD","Cofactors, Vitamins, Prosthetic Groups, Pigments"
Vitamin K-dependent gamma-carboxylase,- none -, , ,none,none
"UDP-2,3-diacylglucosamine diphosphatase (EC 3.6.1.54)",- none -, , ,none,none
Endonuclease III (EC 4.2.99.18),Nuclease, , ,DNA Metabolism - no subcategory; RNA processing and modification,DNA Metabolism; RNA Metabolism
Peptide-methionine (R)-S-oxide reductase MsrB (EC 1.8.4.12),- none -, , ,none,none
Peptide-methionine (R)-S-oxide reductase MsrB (EC 1.8.4.12),- none -, , ,none,none
Putative hydrolase,- none -, , ,none,none
Zn-dependent protease with chaperone function PA4632,Protein degradation, , ,Protein degradation,Protein Metabolism
Uncharacterized MFS-type transporter,none, , ,Membrane Transport - no subcategory,Membrane Transport
ATP-dependent protease La (EC 3.4.21.53) Type I,"Proteolysis in bacteria, ATP-dependent", , ,Protein degradation,Protein Metabolism
low affinity penicillin binding protein,- none -, , ,none,none
Cytidylate kinase (EC 2.7.4.25),pyrimidine conversions, , ,Pyrimidines,Nucleosides and Nucleotides
Nucleoside permease NupG,- none -, , ,none,none
SSU ribosomal protein S1p,<br>Ribosome SSU bacterial; Cell division-ribosomal stress proteins cluster; Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
Secreted and surface protein containing fasciclin-like repeats,- none -, , ,none,none
Phenylalanyl-tRNA synthetase beta chain (EC 6.1.1.20),"tRNA aminoacylation, Phe", , ,Protein biosynthesis,Protein Metabolism
Proline iminopeptidase (EC 3.4.11.5),"Proline, 4-hydroxyproline uptake and utilization; Protein degradation", , ,Proline and 4-hydroxyproline; Protein degradation,Amino Acids and Derivatives; Protein Metabolism
Aldehyde dehydrogenase (EC 1.2.1.3),"Methylglyoxal Metabolism; <br>Methylglyoxal Metabolism; <br>Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate", , ,Central carbohydrate metabolism,Carbohydrates
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
ATP-dependent DNA helicase RecG (EC 3.6.4.12),DNA helicase, , ,DNA Metabolism - no subcategory,DNA Metabolism
Thiol:disulfide oxidoreductase related to ResA,Biogenesis of c-type cytochromes, , ,Respiration - no subcategory,Respiration
COG2102: Predicted ATPases of PP-loop superfamily,- none -, , ,none,none
Aminopeptidase,Aminopeptidases; Protein degradation, , ,Protein degradation,Protein Metabolism
ATP-dependent DNA helicase UvrD/PcrA (EC 3.6.4.12),DNA helicase, , ,DNA Metabolism - no subcategory,DNA Metabolism
"YciO protein, TsaC/YrdC paralog",- none -, , ,none,none
OmpA domain protein,- none -, , ,none,none
Glycosyltransferase,- none -, , ,none,none
DNA polymerase III delta subunit (EC 2.7.7.7),DNA polymerase, , ,DNA replication,DNA Metabolism
"TPR domain protein, putative component of TonB system",Ton and Tol transopt system; Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
Uncharacterized protein Fjoh_2917,- none -, , ,none,none
Energy-dependent translational throttle protein EttA,- none -, , ,none,none
"putative membrane-associated phospholipid phosphatase, PAP2 superfamily",- none -, , ,none,none
ATP-dependent RNA helicase RhlE (EC 3.6.4.13),RNA helicase, , ,RNA Metabolism - no subcategory,RNA Metabolism
Formiminoglutamase (EC 3.5.3.8),Histidine Degradation, , ,Histidine Metabolism,Amino Acids and Derivatives
Imidazolonepropionase (EC 3.5.2.7),Histidine Degradation, , ,Histidine Metabolism,Amino Acids and Derivatives
Magnesium and cobalt transport protein CorA,Magnesium transport; none, , ,Cation transporters; Membrane Transport - no subcategory,Membrane Transport
Acid-resistant locus arl7 (Fragment),none, , ,Resistance to antibiotics and toxic compounds,"Virulence, Disease and Defense"
Fumarate hydratase class II (EC 4.2.1.2),- none -, , ,none,none
Putative TonB-dependent receptor,Ton and Tol transopt system, , ,Membrane Transport - no subcategory,Membrane Transport
"Uncharacterized protein YfgD, not an arsenate reductase",- none -, , ,none,none
Uncharacterized integral membrane protein Fjoh_4783,- none -, , ,none,none
O-succinylbenzoic acid--CoA ligase (EC 6.2.1.26),- none -, , ,none,none
Peptidase M1 family protein,Protein degradation, , ,Protein degradation,Protein Metabolism
Methylcrotonyl-CoA carboxylase carboxyl transferase subunit (EC 6.4.1.4),- none -, , ,none,none
Phosphate transport regulator (distant homolog of PhoU),Phosphate metabolism, , ,Phosphorus Metabolism - no subcategory,Phosphorus Metabolism
Probable low-affinity inorganic phosphate transporter,Phosphate metabolism; none, , ,Membrane Transport - no subcategory; Phosphorus Metabolism - no subcategory,Membrane Transport; Phosphorus Metabolism
Dipeptidyl peptidase VI,Protein degradation, , ,Protein degradation,Protein Metabolism
Acetyl-CoA acetyltransferase (EC 2.3.1.9),Acetyl-CoA fermentation to Butyrate; <br>Butanol Biosynthesis; <br>Mevalonate Branch of Isoprenoid Biosynthesis, , ,Fermentation; Isoprenoids,"Carbohydrates; Fatty Acids, Lipids, and Isoprenoids"
SAM-dependent methyltransferase,- none -, , ,none,none
Uncharacterized UPF0118 membrane protein,- none -, , ,none,none
Gll1663 protein,- none -, , ,none,none
Gll1663 protein,- none -, , ,none,none
16S rRNA (uracil(1498)-N(3))-methyltransferase (EC 2.1.1.193),RNA methylation, , ,RNA processing and modification,RNA Metabolism
N(6)-L-threonylcarbamoyladenine synthase (EC 2.3.1.234),- none -, , ,none,none
6-phosphofructokinase (EC 2.7.1.11),- none -, , ,none,none
NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12),Pyridoxin (Vitamin B6) Biosynthesis, , ,Pyridoxine,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Methylglyoxal synthase (EC 4.2.3.3),Methylglyoxal Metabolism, , ,Central carbohydrate metabolism,Carbohydrates
RidA/YER057c/UK114 superfamily protein,- none -, , ,none,none
LPS-assembly protein LptD @ Organic solvent tolerance protein precursor,ECSIG4-SIG7; Lipoprotein sorting system, , ,Gram-Negative cell wall components,Cell Wall and Capsule
N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28),Murein Hydrolases; <br>Recycling of Peptidoglycan Amino Acids, , ,Cell Wall and Capsule - no subcategory,Cell Wall and Capsule
N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28),Murein Hydrolases; <br>Recycling of Peptidoglycan Amino Acids, , ,Cell Wall and Capsule - no subcategory,Cell Wall and Capsule
"ABC transporter, substrate-binding protein (cluster 9, phospholipid)",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
Iron-sulphur-binding reductase,- none -, , ,none,none
Iron-sulphur-binding reductase,- none -, , ,none,none
FIG00649260: hypothetical protein,- none -, , ,none,none
beta-glycosyl hydrolase / Uncharacterized esterase,- none -, , ,none,none
DUF1801 domain-containing protein,- none -, , ,none,none
UDP-N-acetylglucosamine:L-malate glycosyltransferase,- none -, , ,none,none
"Ser/Thr protein phosphatase family protein, UDP-2,3-diacylglucosamine hydrolase (EC 3.6.1.54) homolog",- none -, , ,none,none
Chorismate synthase (EC 4.2.3.5),Common Pathway For Synthesis of Aromatic Compounds (DAHP synthase to chorismate), , ,Aromatic amino acids and derivatives,Amino Acids and Derivatives
