Function,Subsystem,NCBI GI,locus,System,Category
"ABC transporter, substrate-binding protein (cluster 9, phospholipid)",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
"ABC transporter, ATP-binding protein (cluster 9, phospholipid)",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
"ABC transporter, permease protein (cluster 9, phospholipid)",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
Glycosyltransferase,- none -, , ,none,none
FIG01423360: glycoside hydrolase,- none -, , ,none,none
Predicted acyltransferases,- none -, , ,none,none
Glyoxalase family protein,- none -, , ,none,none
Protein containing acetyltransferase (GNAT family) domain,- none -, , ,none,none
cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases,- none -, , ,none,none
"Efflux transport system, outer membrane factor (OMF) lipoprotein",none, , ,Membrane Transport - no subcategory,Membrane Transport
"RND efflux system, inner membrane transporter",none, , ,Membrane Transport - no subcategory,Membrane Transport
"RND efflux system, membrane fusion protein",- none -, , ,none,none
"Transcriptional regulator, AcrR family",none, , ,RNA processing and modification,RNA Metabolism
"Transcriptional regulator, MarR family",none, , ,RNA processing and modification,RNA Metabolism
Gluconolactonase (EC 3.1.1.17),- none -, , ,none,none
Zinc-type alcohol dehydrogenase-like protein,- none -, , ,none,none
"Transcriptional regulator, MerR family",none, , ,RNA processing and modification; Resistance to antibiotics and toxic compounds,"RNA Metabolism; Virulence, Disease and Defense"
Gluconokinase (EC 2.7.1.12),D-gluconate and ketogluconates metabolism, , ,Monosaccharides,Carbohydrates
Ligand-binding SRPBCC domain protein family,- none -, , ,none,none
"Transcriptional regulator, ArsR family",none, , ,RNA processing and modification,RNA Metabolism
probable large multifunctional protein-putative glycosyl hydrolase,- none -, , ,none,none
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
Protein SseB,CBSS-316273.3.peg.227, , ,none,none
Intracellular protease,Protein degradation, , ,Protein degradation,Protein Metabolism
"RND efflux system, membrane fusion protein",- none -, , ,none,none
RND multidrug efflux transporter; Acriflavin resistance protein,none, , ,Membrane Transport - no subcategory; Resistance to antibiotics and toxic compounds,"Membrane Transport; Virulence, Disease and Defense"
"Efflux transport system, outer membrane factor (OMF) lipoprotein",none, , ,Membrane Transport - no subcategory,Membrane Transport
"Putative two-component system sensor protein, no kinase domain",Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
"Two-component transcriptional response regulator, LuxR family",Two-component regulatory system, , ,RNA processing and modification; Regulation and Cell signaling - no subcategory,RNA Metabolism; Regulation and Cell signaling
"Oxidoreductase, short-chain dehydrogenase/reductase family",- none -, , ,none,none
Short-chain dehydrodenase (gene dltE),- none -, , ,none,none
Short-chain dehydrodenase (gene dltE),- none -, , ,none,none
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
Xylanase,Xylose utilization, , ,Monosaccharides,Carbohydrates
Hexuronate transporter,none, , ,Membrane Transport - no subcategory,Membrane Transport
Hexuronate transporter,none, , ,Membrane Transport - no subcategory,Membrane Transport
4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase (EC 5.3.1.17),- none -, , ,none,none
2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase (EC 1.1.1.127) @ 2-deoxy-D-gluconate 3-dehydrogenase (EC 1.1.1.125),- none -, , ,none,none
Uronate isomerase (EC 5.3.1.12),- none -, , ,none,none
2-dehydro-3-deoxygluconokinase (EC 2.7.1.45),- none -, , ,none,none
4-hydroxy-2-oxoglutarate aldolase (EC 4.1.3.16) @ 2-dehydro-3-deoxyphosphogluconate aldolase (EC 4.1.2.14),- none -, , ,none,none
Altronate oxidoreductase (EC 1.1.1.58),- none -, , ,none,none
Altronate dehydratase (EC 4.2.1.7),- none -, , ,none,none
Hexuronate utilization operon transcriptional repressor ExuR,- none -, , ,none,none
Polygalacturonase (EC 3.2.1.15),- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
Pectinesterase (EC 3.1.1.11),- none -, , ,none,none
Rhamnogalacturonides degradation protein RhiN,- none -, , ,none,none
Rhamnogalacturonides degradation protein RhiN,- none -, , ,none,none
Xylosidase/arabinosidase,- none -, , ,none,none
rhamnogalacturonan acetylesterase,- none -, , ,none,none
Polygalacturonase (EC 3.2.1.15),- none -, , ,none,none
rhamnogalacturonan acetylesterase,- none -, , ,none,none
Putative conjugative transposon mobilization protein BF0132,"Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Putative mobilization protein BF0133,"Conjugative transposon, Bacteroidales", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
"DNA primase, TraP-type",- none -, , ,none,none
Beta-lactamase class C-like and penicillin binding proteins (PBPs) superfamily,- none -, , ,none,none
Two-component system sensor histidine kinase,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
ATP/GTP-binding protein,- none -, , ,none,none
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
Pectate lyase (EC 4.2.2.2),- none -, , ,none,none
cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases,- none -, , ,none,none
"Cytochrome oxidase biogenesis protein Sco1/SenC/PrrC, thiol-disulfide reductase involved in Cu(I) insertion into CoxII Cu(A) center",Cytochrome, , ,Respiration - no subcategory,Respiration
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
"Carbonic anhydrase, beta class (EC 4.2.1.1)",- none -, , ,none,none
cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases,- none -, , ,none,none
Cytochrome c family protein,Cytochrome, , ,Respiration - no subcategory,Respiration
Isochorismatase (EC 3.3.2.1),"Chorismate: Intermediate for synthesis of Tryptophan, PAPA antibiotics, PABA, 3-hydroxyanthranilate and more.", , ,Aromatic amino acids and derivatives,Amino Acids and Derivatives
Na+-driven multidrug efflux pump,- none -, , ,none,none
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
Alpha-xylosidase (EC 3.2.1.-),Xylose utilization, , ,Monosaccharides,Carbohydrates
alpha-L-fucosidase (EC 3.2.1.51),- none -, , ,none,none
Salicylate hydroxylase (EC 1.14.13.1),Salicylate and gentisate catabolism; <br>Salicylate ester degradation, , ,Metabolism of central aromatic intermediates; Peripheral pathways for catabolism of aromatic compounds,Metabolism of Aromatic Compounds
Putative transposase InsK for insertion sequence element IS150,Transposase, , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
"Transcriptional regulator, HxlR family",none, , ,RNA processing and modification,RNA Metabolism
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
"Oxidoreductase, short-chain dehydrogenase/reductase family",- none -, , ,none,none
RNA polymerase ECF-type sigma factor,"Transcription initiation, bacterial sigma factors", , ,Transcription,RNA Metabolism
Putative anti-sigma factor,"Transcription initiation, bacterial sigma factors", , ,Transcription,RNA Metabolism
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
"Pyruvate,phosphate dikinase (EC 2.7.9.1)","Glycolysis and Gluconeogenesis; <br>Pyruvate metabolism I: anaplerotic reactions, PEP", , ,Central carbohydrate metabolism,Carbohydrates
Thioredoxin reductase (EC 1.8.1.9),Thioredoxin-disulfide reductase; <br>pyrimidine conversions, , ,Pyrimidines; Sulfur Metabolism - no subcategory,Nucleosides and Nucleotides; Sulfur Metabolism
RNA polymerase ECF-type sigma factor,"Transcription initiation, bacterial sigma factors", , ,Transcription,RNA Metabolism
Putative anti-sigma factor,"Transcription initiation, bacterial sigma factors", , ,Transcription,RNA Metabolism
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
Thiol:disulfide interchange protein,- none -, , ,none,none
Thiol:disulfide interchange protein,- none -, , ,none,none
"FIG015547: peptidase, M16 family / FIG015287: Zinc protease",Protein degradation, , ,Protein degradation,Protein Metabolism
"Cytochrome c-type biogenesis protein DsbD, protein-disulfide reductase (EC 1.8.1.8)",<br>Periplasmic disulfide interchange; Biogenesis of c-type cytochromes; Cytochrome, , ,Protein folding; Respiration - no subcategory,Protein Metabolism; Respiration
Cysteine desulfurase (EC 2.8.1.7),Alanine biosynthesis; <br>CBSS-84588.1.peg.1247; <br>Iron-sulfur cluster assembly; <br>mnm5U34 biosynthesis bacteria, , ,"Alanine, serine, and glycine; Plant-Prokaryote DOE project; RNA processing and modification",Amino Acids and Derivatives; Miscellaneous; RNA Metabolism
cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases,- none -, , ,none,none
Phenylalanine-4-hydroxylase (EC 1.14.16.1) / N-terminal regulatory domain,Aromatic amino acid degradation, , ,Aromatic amino acids and derivatives,Amino Acids and Derivatives
Phenylalanine-4-hydroxylase (EC 1.14.16.1) / N-terminal regulatory domain,Aromatic amino acid degradation, , ,Aromatic amino acids and derivatives,Amino Acids and Derivatives
Glu/Leu/Phe/Val dehydrogenase family protein,- none -, , ,none,none
Uncharacterized protein aq_aa25,- none -, , ,none,none
"hypothetical protein clusted with conjugative transposons, BF0131","Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Transposase,Transposase, , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
RidA/YER057c/UK114 superfamily protein,- none -, , ,none,none
putative esterase,- none -, , ,none,none
Excinuclease ABC subunit A paralog of unknown function,"DNA repair, UvrABC system", , ,DNA repair,DNA Metabolism
rifampin ADP-ribosyl transferase,- none -, , ,none,none
Glyoxalase family protein,- none -, , ,none,none
cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases,- none -, , ,none,none
Conjugative transposon protein TraE,"Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Conjugative transposon protein TraF,"Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Conjugative transposon protein TraG,"Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Conjugative transposon protein TraI,"Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Conjugative transposon protein TraI,"Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Conjugative transposon protein TraI,"Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Conjugative transposon protein TraJ,"Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Conjugative transposon protein TraK,"Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Conjugative transposon protein TraM,"Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Conjugative transposon protein TraN,"Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
beta-galactosidase (EC 3.2.1.23),- none -, , ,none,none
beta-galactosidase (EC 3.2.1.23),- none -, , ,none,none
Rhamnogalacturonides degradation protein RhiN,- none -, , ,none,none
Predicted alpha-L-rhamnosidase,- none -, , ,none,none
"Transcriptional regulator of rhamnose utilization, GntR family",none, , ,RNA processing and modification,RNA Metabolism
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
Sialic acid-specific 9-O-acetylesterase,- none -, , ,none,none
L-rhamnose mutarotase (EC 5.1.3.32),- none -, , ,none,none
"Glycosyl hydrolase, family 88",- none -, , ,none,none
