Function,Subsystem,NCBI GI,locus,System,Category
Lysine ketoglutarate reductase (EC 1.5.1.8) (LKR) / Saccharopine dehydrogenase (EC 1.5.1.9),Lysine degradation, , ,"Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Fumarate hydratase class II (EC 4.2.1.2),- none -, , ,none,none
Uncharacterized protein CA2559_09228,- none -, , ,none,none
Putative TonB-dependent receptor,Ton and Tol transopt system, , ,Membrane Transport - no subcategory,Membrane Transport
"Uncharacterized protein YfgD, not an arsenate reductase",- none -, , ,none,none
Uncharacterized integral membrane protein Fjoh_4783,- none -, , ,none,none
O-succinylbenzoic acid--CoA ligase (EC 6.2.1.26),Menaquinone and Phylloquinone Biosynthesis; <br>Menaquinone and Phylloquinone Biosynthesis -- gjo, , ,Quinone cofactors,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
"Transcriptional regulator, Crp/Fnr family",none, , ,Oxidative stress; RNA processing and modification,RNA Metabolism; Stress Response
Putative phosphatase YieH,2-phosphoglycolate salvage, , ,DNA repair,DNA Metabolism
Phosphoglycolate phosphatase (EC 3.1.3.18),"2-phosphoglycolate salvage; <br>Glycolate, glyoxylate interconversions", , ,Central carbohydrate metabolism; DNA repair,Carbohydrates; DNA Metabolism
Aminopeptidase,Aminopeptidases; Protein degradation, , ,Protein degradation,Protein Metabolism
Ornithine aminotransferase (EC 2.6.1.13),Arginine and Ornithine Degradation, , ,"Arginine; urea cycle, polyamines",Amino Acids and Derivatives
Arginase (EC 3.5.3.1),Arginine and Ornithine Degradation, , ,"Arginine; urea cycle, polyamines",Amino Acids and Derivatives
Molybdopterin molybdenumtransferase (EC 2.10.1.1),- none -, , ,none,none
Molybdenum cofactor guanylyltransferase (EC 2.7.7.77),- none -, , ,none,none
Uroporphyrinogen-III methyltransferase (EC 2.1.1.107),Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Molybdenum cofactor biosynthesis protein MoaD,- none -, , ,none,none
Molybdopterin-synthase adenylyltransferase (EC 2.7.7.80),- none -, , ,none,none
Molybdopterin synthase catalytic subunit MoaE (EC 2.8.1.12),- none -, , ,none,none
Cyclic pyranopterin monophosphate synthase (EC 4.6.1.17) / Molybdopterin adenylyltransferase (EC 2.7.7.75),- none -, , ,none,none
"GTP 3&#39;,8-cyclase (EC 4.1.99.22)",- none -, , ,none,none
Acyl CoA thioester hydrolase family protein,- none -, , ,none,none
Domain of unknown function / Rubredoxin,Rubrerythrin, , ,Oxidative stress,Stress Response
Assimilatory nitrate reductase large subunit (EC 1.7.99.4),- none -, , ,none,none
FIG111991: hypothetical protein,CBSS-313593.3.peg.2729, , ,none,none
RNA polymerase sigma-70 factor,"CBSS-313593.3.peg.2729; <br>Transcription initiation, bacterial sigma factors", , ,Transcription,RNA Metabolism
"Outer membrane receptor proteins, mostly Fe transport",Hemin transport system; none, , ,Iron acquisition and metabolism - no subcategory; Membrane Transport - no subcategory,Iron acquisition and metabolism; Membrane Transport
Glutathione peroxidase (EC 1.11.1.9) @ Thioredoxin peroxidase (EC 1.11.1.15),Glutathione: Redox cycle, , ,Oxidative stress,Stress Response
2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase (EC 2.2.1.9),Menaquinone and Phylloquinone Biosynthesis; <br>Menaquinone and Phylloquinone Biosynthesis -- gjo, , ,Quinone cofactors,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Mobile element protein,- none -, , ,none,none
"Para-aminobenzoate synthase, aminase component (EC 2.6.1.85)","Chorismate: Intermediate for synthesis of Tryptophan, PAPA antibiotics, PABA, 3-hydroxyanthranilate and more.; <br>Folate Biosynthesis; <br>Tryptophan synthesis", , ,Aromatic amino acids and derivatives; Folate and pterines,"Amino Acids and Derivatives; Cofactors, Vitamins, Prosthetic Groups, Pigments"
tRNA(Ile)-lysidine synthetase (EC 6.3.4.19),Folate biosynthesis cluster; <br>tRNA processing, , ,Folate and pterines; RNA processing and modification,"Cofactors, Vitamins, Prosthetic Groups, Pigments; RNA Metabolism"
DNA sulfur modification protein DndD,- none -, , ,none,none
"AAA+ ATPase superfamily protein YifB/ComM, associated with DNA recombination",- none -, , ,none,none
Na+/solute symporter,none, , ,Uni- Sym- and Antiporters,Membrane Transport
probable hydrolase,- none -, , ,none,none
Alanine racemase (EC 5.1.1.1),Alanine biosynthesis; <br>Pyruvate Alanine Serine Interconversions, , ,"Alanine, serine, and glycine; Central carbohydrate metabolism",Amino Acids and Derivatives; Carbohydrates
Ammonium transporter,Ammonia assimilation; none, , ,Membrane Transport - no subcategory; Nitrogen Metabolism - no subcategory,Membrane Transport; Nitrogen Metabolism
"YpfJ protein, zinc metalloprotease superfamily",Broadly distributed proteins not in subsystems, , ,Miscellaneous - no subcategory,Miscellaneous
"RNA pseudouridylate synthase, group 1",- none -, , ,none,none
Dolichyl phosphate glucosyltransferase,- none -, , ,none,none
3-methyl-2-oxobutanoate hydroxymethyltransferase (EC 2.1.2.11),Coenzyme A Biosynthesis; <br>Coenzyme A Biosynthesis cluster, , ,Coenzyme A,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Exopolygalacturonase precursor,- none -, , ,none,none
Hypothetical protein VC0266 (sugar utilization related?),VC0266, , ,Carbohydrates - no subcategory,Carbohydrates
NADPH-dependent FMN reductase,- none -, , ,none,none
Isochorismatase (EC 3.3.2.1),"Chorismate: Intermediate for synthesis of Tryptophan, PAPA antibiotics, PABA, 3-hydroxyanthranilate and more.", , ,Aromatic amino acids and derivatives,Amino Acids and Derivatives
GCN5-related N-acetyltransferase,- none -, , ,none,none
"acetyltransferase, putative",- none -, , ,none,none
Protein translocase subunit SecA,Protein transport, , ,Protein transport,Membrane Transport
ATP:Cob(I)alamin adenosyltransferase (EC 2.5.1.17),- none -, , ,none,none
"ABC-type antimicrobial peptide transport system, ATPase component",none, , ,ABC-transporters,Membrane Transport
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
Sodium-dependent transporter,none, , ,Membrane Transport - no subcategory,Membrane Transport
Glutamate racemase (EC 5.1.1.3),"Glutamine, Glutamate, Aspartate and Asparagine Biosynthesis", , ,"Glutamine, glutamate, aspartate, asparagine; ammonia assimilation",Amino Acids and Derivatives
Candidate type III effector Hop protein,- none -, , ,none,none
"similar to ribulose-1,5-bisphosphate carboxylase, Type III",- none -, , ,none,none
"Uncharacterized transcriptional regulator YozG, Cro/CI family",none, , ,RNA processing and modification,RNA Metabolism
beta-galactosidase (EC 3.2.1.23),- none -, , ,none,none
Sulfate permease,Cysteine Biosynthesis, , ,"Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Ligand-binding SRPBCC domain protein family / PhnB protein; putative DNA binding 3-demethylubiquinone-9 3-methyltransferase domain protein,- none -, , ,none,none
"Transcriptional regulator, ArsR family",none, , ,RNA processing and modification,RNA Metabolism
RNA polymerase ECF-type sigma factor,"Transcription initiation, bacterial sigma factors", , ,Transcription,RNA Metabolism
Phenazine biosynthesis protein PhzF like,- none -, , ,none,none
"DNA-binding transcriptional regulator, MocR family / aminotransferase domain",none, , ,RNA processing and modification,RNA Metabolism
HIT family protein,- none -, , ,none,none
"Phosphoribosylformylglycinamidine synthase, synthetase subunit (EC 6.3.5.3) / Phosphoribosylformylglycinamidine synthase, glutamine amidotransferase subunit (EC 6.3.5.3)",De Novo Purine Biosynthesis; <br>De Novo Purine Biosynthesis, , ,Purines,Nucleosides and Nucleotides
Sulfatase modifying factor 1 precursor (C-alpha-formyglycine- generating enzyme 1),Sulfatases and sulfatase modifying factor 1, , ,none,none
FIG00693796: hypothetical protein,- none -, , ,none,none
D-xylose proton-symporter XylE,Xylose utilization; none, , ,Monosaccharides; Uni- Sym- and Antiporters,Carbohydrates; Membrane Transport
Levanase (EC 3.2.1.65),- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
"Glycoside hydrolase, family 32",- none -, , ,none,none
Fructokinase (EC 2.7.1.4),- none -, , ,none,none
Transcriptional regulator,none, , ,RNA processing and modification,RNA Metabolism
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
dextranase precursor,- none -, , ,none,none
"Glucan 1,4-alpha-glucosidase (EC 3.2.1.3)",- none -, , ,none,none
"Alpha-glucosidase, family 31 of glycosyl hydrolases, COG1501",Glycogen metabolism, , ,Polysaccharides,Carbohydrates
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
D-mannonate oxidoreductase (EC 1.1.1.57),D-Galacturonate and D-Glucuronate Utilization, , ,Monosaccharides,Carbohydrates
Mannonate dehydratase (EC 4.2.1.8),D-Galacturonate and D-Glucuronate Utilization, , ,Monosaccharides,Carbohydrates
beta-galactosidase (EC 3.2.1.23),- none -, , ,none,none
Transglycosylase,- none -, , ,none,none
"Tas protein, an NADP(H)-dependent aldo-keto reductase",- none -, , ,none,none
Twin-arginine translocation protein TatA,Cluster-based Subsystem Grouping Hypotheticals - perhaps Proteosome Related; <br>Twin-arginine translocation system, , ,Protein translocation across cytoplasmic membrane,Membrane Transport
OmpA domain protein,- none -, , ,none,none
Exodeoxyribonuclease III (EC 3.1.11.2),"DNA repair, bacterial", , ,DNA repair,DNA Metabolism
Putative hemolysin,- none -, , ,none,none
TM2 domain containing protein+B7201,- none -, , ,none,none
D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95),Glycine and Serine Utilization; <br>Pyridoxin (Vitamin B6) Biosynthesis; <br>Serine Biosynthesis, , ,"Alanine, serine, and glycine; Pyridoxine","Amino Acids and Derivatives; Cofactors, Vitamins, Prosthetic Groups, Pigments"
alpha-L-arabinofuranosidase II (EC 3.2.1.55),- none -, , ,none,none
Pyrroline-5-carboxylate reductase (EC 1.5.1.2),Proline Synthesis, , ,Proline and 4-hydroxyproline,Amino Acids and Derivatives
"Mg/Co/Ni transporter MgtE, CBS domain-containing",none, , ,Membrane Transport - no subcategory,Membrane Transport
SSU rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase (EC 2.1.1.182),ECSIG4-SIG7; <br>RNA methylation, , ,RNA processing and modification,RNA Metabolism
Secreted protein containing tetratricopeptide re peats,- none -, , ,none,none
Seryl-tRNA synthetase (EC 6.1.1.11),"Glycine and Serine Utilization; <br>tRNA aminoacylation, Ser", , ,"Alanine, serine, and glycine; Protein biosynthesis",Amino Acids and Derivatives; Protein Metabolism
Methionyl-tRNA synthetase (EC 6.1.1.10),"tRNA aminoacylation, Met", , ,Protein biosynthesis,Protein Metabolism
Permease of the drug/metabolite transporter (DMT) superfamily,none, , ,Membrane Transport - no subcategory,Membrane Transport
"Hydrolase, haloacid delahogenase-like family",- none -, , ,none,none
Bacterial non-heme ferritin (EC 1.16.3.2),- none -, , ,none,none
Single-stranded DNA-binding protein,"DNA repair, bacterial; <br>DNA repair, bacterial RecFOR pathway", , ,DNA repair,DNA Metabolism
Carbon-nitrogen hydrolase,- none -, , ,none,none
"Peptidase, M20/M25/M40 family",Protein degradation, , ,Protein degradation,Protein Metabolism
DNA repair protein RadA,"<br>Proteolysis in bacteria, ATP-dependent; DNA repair, bacterial; none", , ,DNA repair; Protein degradation,DNA Metabolism; Protein Metabolism
Putative esterase,- none -, , ,none,none
Aspartate 1-decarboxylase (EC 4.1.1.11),Coenzyme A Biosynthesis; <br>Coenzyme A Biosynthesis cluster; <br>Folate biosynthesis cluster, , ,Coenzyme A; Folate and pterines,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Pantoate--beta-alanine ligase (EC 6.3.2.1),Coenzyme A Biosynthesis; <br>Coenzyme A Biosynthesis cluster; <br>Folate biosynthesis cluster, , ,Coenzyme A; Folate and pterines,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Similar to glycogen synthase (EC 2.4.1.21),- none -, , ,none,none
Glutamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16),- none -, , ,none,none
TonB-dependent receptor,Ton and Tol transopt system; Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
ATP synthase beta chain (EC 3.6.3.14),F0F1-type ATP synthase, , ,ATP synthases,Respiration
ATP synthase epsilon chain (EC 3.6.3.14),F0F1-type ATP synthase, , ,ATP synthases,Respiration
8-amino-7-oxononanoate synthase (EC 2.3.1.47),Biotin biosynthesis; <br>Biotin biosynthesis Experimental, , ,Biotin,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Dethiobiotin synthase BioD (EC 6.3.3.3),- none -, , ,none,none
Adenosylmethionine-8-amino-7-oxononanoate aminotransferase (EC 2.6.1.62),Biotin biosynthesis; <br>Biotin biosynthesis Experimental, , ,Biotin,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
"3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179)",- none -, , ,none,none
Regulatory protein RecX,"DNA repair system including RecA, MutS and a hypothetical protein; <br>RecA and RecX", , ,DNA repair,DNA Metabolism
Biotin synthase (EC 2.8.1.6),Biotin biosynthesis; <br>Biotin biosynthesis Experimental, , ,Biotin,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
FMN adenylyltransferase (EC 2.7.7.2) / Riboflavin kinase (EC 2.7.1.26),"Riboflavin, FMN and FAD metabolism; <br>Riboflavin, FMN and FAD metabolism; <br>riboflavin to FAD; <br>riboflavin to FAD", , ,"Riboflavin, FMN, FAD","Cofactors, Vitamins, Prosthetic Groups, Pigments"
Peptidyl-tRNA hydrolase (EC 3.1.1.29),Sporulation-associated proteins with broader functions; <br>Translation termination factors bacterial, , ,Dormancy and Sporulation - no subcategory; Protein biosynthesis,Dormancy and Sporulation; Protein Metabolism
LSU ribosomal protein L25p,Ribosome LSU bacterial; Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
Ribose-phosphate pyrophosphokinase (EC 2.7.6.1),De Novo Purine Biosynthesis; <br>Pentose phosphate pathway, , ,Central carbohydrate metabolism; Purines,Carbohydrates; Nucleosides and Nucleotides
beta-galactosidase (EC 3.2.1.23),- none -, , ,none,none
Periplasmic ligand-binding sensor domain COG3292 / BaeS-type histidine kinase / OmpR-type DNA-binding response regulator,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Rhamnogalacturonides degradation protein RhiN,D-Galacturonate and D-Glucuronate Utilization, , ,Monosaccharides,Carbohydrates
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
Beta-glucanase,- none -, , ,none,none
alpha-L-rhamnosidase (EC 3.2.1.40),- none -, , ,none,none
beta-galactosidase (EC 3.2.1.23),- none -, , ,none,none
Aldose 1-epimerase (EC 5.1.3.3),Lactose and Galactose Uptake and Utilization, , ,Di- and oligosaccharides,Carbohydrates
Galactokinase (EC 2.7.1.6),Lactose and Galactose Uptake and Utilization, , ,Di- and oligosaccharides,Carbohydrates
Galactose-1-phosphate uridylyltransferase (EC 2.7.7.10),Lactose and Galactose Uptake and Utilization, , ,Di- and oligosaccharides,Carbohydrates
UDP-glucose 4-epimerase (EC 5.1.3.2),Lactose and Galactose Uptake and Utilization; <br>Rhamnose containing glycans, , ,Capsular and extracellular polysacchrides; Di- and oligosaccharides,Carbohydrates; Cell Wall and Capsule
