Function,Subsystem,NCBI GI,locus,System,Category
Phosphate transport regulator (distant homolog of PhoU),Phosphate metabolism, , ,Phosphorus Metabolism - no subcategory,Phosphorus Metabolism
Probable low-affinity inorganic phosphate transporter,Phosphate metabolism; none, , ,Membrane Transport - no subcategory; Phosphorus Metabolism - no subcategory,Membrane Transport; Phosphorus Metabolism
putative membrane protein,- none -, , ,none,none
Phage tail collar domain,- none -, , ,none,none
Microcystin dependent protein,- none -, , ,none,none
Putative mobilization protein BF0133,"Conjugative transposon, Bacteroidales", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Putative conjugative transposon mobilization protein BF0132,"Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
"hypothetical protein clusted with conjugative transposons, BF0131","Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Conjugative transposon protein TraB,"Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Translation-disabling ACNase RloC,- none -, , ,none,none
Phage integrase,Integrase, , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
hypothetical protein sometimes fused to ribosomal protein S6 glutaminyl transferase / Ribosomal protein S6--L-glutamate ligase,Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
"ATP-dependent Clp protease, ATP-binding subunit ClpC","Proteolysis in bacteria, ATP-dependent", , ,Protein degradation,Protein Metabolism
DNA gyrase subunit A (EC 5.99.1.3),"DNA gyrase subunits; <br>DNA replication cluster 1; <br>DNA topoisomerases, Type II, ATP-dependent; <br>Resistance to fluoroquinolones", , ,DNA replication; Resistance to antibiotics and toxic compounds,"DNA Metabolism; Virulence, Disease and Defense"
TPR-repeat-containing protein,- none -, , ,none,none
Peroxiredoxin OsmC (EC 1.11.1.15),- none -, , ,none,none
Shikimate 5-dehydrogenase I alpha (EC 1.1.1.25),Common Pathway For Synthesis of Aromatic Compounds (DAHP synthase to chorismate), , ,Aromatic amino acids and derivatives,Amino Acids and Derivatives
TPR domain protein,- none -, , ,none,none
Acetylornithine aminotransferase (EC 2.6.1.11) (ACOAT),- none -, , ,none,none
Lipopolysaccharide export system protein LptA,Lipoprotein sorting system, , ,Gram-Negative cell wall components,Cell Wall and Capsule
Glycosylase BF2339,- none -, , ,none,none
FIG01423360: glycoside hydrolase,- none -, , ,none,none
Superoxide dismutase [Mn] (EC 1.15.1.1),Oxidative stress, , ,Oxidative stress,Stress Response
FIG00653882: hypothetical protein,- none -, , ,none,none
Phosphatidylserine decarboxylase (EC 4.1.1.65),- none -, , ,none,none
Phosphatidate cytidylyltransferase (EC 2.7.7.41),- none -, , ,none,none
"Cell division-associated, ATP-dependent zinc metalloprotease FtsH",Protein degradation, , ,Protein degradation,Protein Metabolism
Ribosomal silencing factor RsfA,- none -, , ,none,none
Biotin--protein ligase (EC 6.3.4.9)(EC 6.3.4.10)(EC 6.3.4.11)(EC 6.3.4.15),- none -, , ,none,none
Orotate phosphoribosyltransferase (EC 2.4.2.10),- none -, , ,none,none
NUDIX hydrolase-like protein CHU_2668,- none -, , ,none,none
Gll2474 protein,- none -, , ,none,none
ATP-dependent RNA helicase BT1154,RNA helicase, , ,RNA Metabolism - no subcategory,RNA Metabolism
Protein PhnA,- none -, , ,none,none
Phosphopantetheine adenylyltransferase (EC 2.7.7.3),CBSS-266117.6.peg.1260; <br>CBSS-269801.1.peg.1715; <br>Coenzyme A Biosynthesis, , ,Coenzyme A,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
D-alanine--D-alanine ligase (EC 6.3.2.4),- none -, , ,none,none
LSU rRNA pseudouridine(1911/1915/1917) synthase (EC 5.4.99.23),Pseudouridinylation, , ,RNA processing and modification,RNA Metabolism
Putative molybdenum transport ATP-binding protein modF,none, , ,Membrane Transport - no subcategory,Membrane Transport
"Thiosulfate sulfurtransferase, rhodanese (EC 2.8.1.1)",- none -, , ,none,none
Cytochrome c551/c552,Cytochrome; Soluble cytochromes and functionally related electron carriers, , ,Respiration - no subcategory,Respiration
Phage protein p78,- none -, , ,none,none
"Hydrolase, alpha/beta fold family",- none -, , ,none,none
Protein involved in stability of MscS mechanosensitive channel,- none -, , ,none,none
Ligand-binding SRPBCC domain protein family,- none -, , ,none,none
Chaperone protein DnaK,Protein chaperones, , ,Protein folding,Protein Metabolism
Magnesium and cobalt transport protein CorA,Magnesium transport; none, , ,Cation transporters; Membrane Transport - no subcategory,Membrane Transport
BioD-like N-terminal domain / Phosphate acetyltransferase (EC 2.3.1.8),"Fermentations: Lactate; <br>Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate", , ,Central carbohydrate metabolism; Fermentation,Carbohydrates
Acetate kinase (EC 2.7.2.1),"Fermentations: Lactate; <br>Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate", , ,Central carbohydrate metabolism; Fermentation,Carbohydrates
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
beta-glucosidase (EC 3.2.1.21),- none -, , ,none,none
Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46),- none -, , ,none,none
"Arabinan endo-1,5-alpha-L-arabinosidase A",- none -, , ,none,none
Aminopeptidase CC_2544,Aminopeptidases; Protein degradation, , ,Protein degradation,Protein Metabolism
Uncharacterized protein YiiX,- none -, , ,none,none
putative outermembrane protein,- none -, , ,none,none
2-Keto-3-deoxy-D-manno-octulosonate-8-phosphate synthase (EC 2.5.1.55),- none -, , ,none,none
Fatty acid hydroxylase family (carotene hydroxylase/sterol desaturase),- none -, , ,none,none
ClpS-like protein Fjoh_3508,- none -, , ,none,none
Ribosomal protein L11 methyltransferase,Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
Triosephosphate isomerase (EC 5.3.1.1),- none -, , ,none,none
Thioredoxin family protein,- none -, , ,none,none
Uncharacterized protein BT_3928,- none -, , ,none,none
Dihydropteroate synthase (EC 2.5.1.15),Folate Biosynthesis; <br>Folate biosynthesis cluster, , ,Folate and pterines,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
23S rRNA (pseudouridine(1915)-N(3))-methyltransferase (EC 2.1.1.177),Pseudouridinylation; RNA methylation, , ,RNA processing and modification,RNA Metabolism
Uncharacterized protein YczJ,- none -, , ,none,none
Adenosine deaminase (EC 3.5.4.4),Purine conversions, , ,Purines,Nucleosides and Nucleotides
"Acetyltransferase, GNAT family",- none -, , ,none,none
Pirin,- none -, , ,none,none
DNA alkylation repair enzyme,none, , ,DNA repair,DNA Metabolism
Quinolinate phosphoribosyltransferase [decarboxylating] (EC 2.4.2.19),Mycobacterium virulence operon possibly involved in quinolinate biosynthesis; <br>NAD and NADP cofactor biosynthesis global, , ,Invasion and intracellular resistance; NAD and NADP,"Cofactors, Vitamins, Prosthetic Groups, Pigments; Virulence, Disease and Defense"
NTP pyrophosphohydrolases including oxidative damage repair enzymes,- none -, , ,none,none
"Inner membrane protein YihY, formerly thought to be RNase BN",LMPTP YfkJ cluster; <br>Riboflavin synthesis cluster, , ,none,none
Subclass B1 beta-lactamase (EC 3.5.2.6),- none -, , ,none,none
Helicase PriA essential for oriC/DnaA-independent DNA replication,DNA helicase; none, , ,DNA Metabolism - no subcategory; DNA replication,DNA Metabolism
Two-component system response regulator protein,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
SSU ribosomal protein S6p,Ribosome LSU/SSU bacterial; Ribosome SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
"SSU ribosomal protein S18p @ SSU ribosomal protein S18p, zinc-independent",<br>Ribosome SSU bacterial; Ribosome LSU/SSU bacterial; Ribosome SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
LSU ribosomal protein L9p,Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
Mucin-2 precursor (Intestinal mucin-2),- none -, , ,none,none
Mucin-2 precursor (Intestinal mucin-2),- none -, , ,none,none
Outer membrane lipoprotein omp16 precursor,Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
DNA ligase (NAD(+)) (EC 6.5.1.2),- none -, , ,none,none
5&#39;-nucleotidase (EC 3.1.3.5),Purine conversions; <br>pyrimidine conversions, , ,Purines; Pyrimidines,Nucleosides and Nucleotides
5&#39;-nucleotidase (EC 3.1.3.5),Purine conversions; <br>pyrimidine conversions, , ,Purines; Pyrimidines,Nucleosides and Nucleotides
4-hydroxy-tetrahydrodipicolinate synthase (EC 4.3.3.7),"Lysine Biosynthesis DAP Pathway; <br>Lysine Biosynthesis DAP Pathway, GJO scratch", , ,"Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Outer membrane assembly lipoprotein YfiO,- none -, , ,none,none
DNA-directed RNA polymerase omega subunit (EC 2.7.7.6),CBSS-176299.4.peg.1292; <br>RNA polymerase bacterial, , ,Transcription,RNA Metabolism
Phosphopantothenoylcysteine decarboxylase (EC 4.1.1.36) / Phosphopantothenoylcysteine synthetase (EC 6.3.2.5),Coenzyme A Biosynthesis; <br>Coenzyme A Biosynthesis, , ,Coenzyme A,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
DNA repair protein RecN,"DNA repair, bacterial; none", , ,DNA repair,DNA Metabolism
"Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9), FabV => refractory to triclosan",- none -, , ,none,none
Glycosyltransferase,- none -, , ,none,none
Dephospho-CoA kinase (EC 2.7.1.24),Coenzyme A Biosynthesis, , ,Coenzyme A,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Two-component system sensor histidine kinase,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
"Two-component transcriptional response regulator, OmpR family",Two-component regulatory system, , ,RNA processing and modification; Regulation and Cell signaling - no subcategory,RNA Metabolism; Regulation and Cell signaling
"RNA-2&#39;,3&#39;-PO4:RNA-5&#39;-OH ligase",RNA 3&#39;-terminal phosphate cyclase, , ,none,none
Peptide chain release factor homolog,Translation termination factors bacterial, , ,Protein biosynthesis,Protein Metabolism
Acyl-acyl carrier protein thioesterase (EC 3.1.2.14),- none -, , ,none,none
tRNA dimethylallyltransferase (EC 2.5.1.75),tRNA processing, , ,RNA processing and modification,RNA Metabolism
"Potassium voltage-gated channel subfamily KQT; possible potassium channel, VIC family",Potassium homeostasis, , ,Potassium metabolism - no subcategory,Potassium metabolism
Hypothetical protein Fjoh_3451,- none -, , ,none,none
Pyridoxal phosphate-containing protein YggS,- none -, , ,none,none
3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157),Acetyl-CoA fermentation to Butyrate; <br>Butanol Biosynthesis, , ,Fermentation,Carbohydrates
"Oxidoreductase, Gfo/Idh/MocA family",- none -, , ,none,none
Protein-L-isoaspartate O-methyltransferase (EC 2.1.1.77),Protein-L-isoaspartate O-methyltransferase; <br>Ton and Tol transport systems, , ,Membrane Transport - no subcategory; Protein processing and modification,Membrane Transport; Protein Metabolism
"Fic domain protein, MA2133 type",- none -, , ,none,none
tmRNA-binding protein SmpB,Translation termination factors bacterial, , ,Protein biosynthesis,Protein Metabolism
"Acetyltransferase, GNAT family",- none -, , ,none,none
"Acetyltransferase, GNAT family",- none -, , ,none,none
LacX protein,- none -, , ,none,none
Peptidase,Protein degradation, , ,Protein degradation,Protein Metabolism
N-succinyl-L-citrulline:glutamate succinyltransferase,- none -, , ,none,none
Argininosuccinate synthase (EC 6.3.4.5),- none -, , ,none,none
N-succinyl-gamma-glutamyl-phosphate reductase,- none -, , ,none,none
N-succinylornithine aminotransferase,- none -, , ,none,none
Gamma-glutamyl phosphate reductase (EC 1.2.1.41),Proline Synthesis, , ,Proline and 4-hydroxyproline,Amino Acids and Derivatives
Glutamate 5-kinase (EC 2.7.2.11),Proline Synthesis, , ,Proline and 4-hydroxyproline,Amino Acids and Derivatives
N-succinylornithine carbamoyltransferase (EC 2.1.3.11),- none -, , ,none,none
N-succinylglutamate kinase,- none -, , ,none,none
N-succinyl-L-citrulline deacetylase,- none -, , ,none,none
Argininosuccinate lyase (EC 4.3.2.1),- none -, , ,none,none
General stress protein,- none -, , ,none,none
Chaperone protein ClpB (ATP-dependent unfoldase),- none -, , ,none,none
"ISSod11, transposase",Transposase, , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Hep_Hag,- none -, , ,none,none
N-carbamoylputrescine amidase (EC 3.5.1.53) @ Aliphatic amidase AmiE (EC 3.5.1.4),- none -, , ,none,none
Outer membrane porin F precursor,- none -, , ,none,none
Alkaline phosphatase (EC 3.1.3.1),Phosphate metabolism; <br>Pterin synthesis related cluster, , ,Folate and pterines; Phosphorus Metabolism - no subcategory,"Cofactors, Vitamins, Prosthetic Groups, Pigments; Phosphorus Metabolism"
Agmatine deiminase (EC 3.5.3.12),- none -, , ,none,none
Fumarylacetoacetase (EC 3.7.1.2),Homogentisate pathway of aromatic compound degradation; <br>Salicylate and gentisate catabolism, , ,Metabolism of central aromatic intermediates,Metabolism of Aromatic Compounds
Serine hydroxymethyltransferase (EC 2.1.2.1),5-FCL-like protein; <br>Glycine Biosynthesis; <br>Glycine and Serine Utilization; <br>Serine Biosynthesis, , ,"Alanine, serine, and glycine; Folate and pterines","Amino Acids and Derivatives; Cofactors, Vitamins, Prosthetic Groups, Pigments"
TRNA (Ms[2]io[6]A) -hydroxylase (EC 1.-.-.-),- none -, , ,none,none
GMP reductase (EC 1.7.1.7),Purine conversions, , ,Purines,Nucleosides and Nucleotides
"Acetyltransferase, GNAT family",- none -, , ,none,none
Putative transposase InsK for insertion sequence element IS150,Transposase, , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Mobile element protein,- none -, , ,none,none
McbG-like protein,- none -, , ,none,none
Aspartate ammonia-lyase (EC 4.3.1.1),"Glutamine, Glutamate, Aspartate and Asparagine Biosynthesis", , ,"Glutamine, glutamate, aspartate, asparagine; ammonia assimilation",Amino Acids and Derivatives
Membrane protein,- none -, , ,none,none
"Two-component transcriptional response regulator, LuxR family",Two-component regulatory system, , ,RNA processing and modification; Regulation and Cell signaling - no subcategory,RNA Metabolism; Regulation and Cell signaling
Two-component system sensor histidine kinase,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
probable membrane protein STY1534,- none -, , ,none,none
"DNA-binding transcriptional regulator, MocR family / aminotransferase domain",none, , ,RNA processing and modification,RNA Metabolism
Uncharacterized inner membrane protein RarD,- none -, , ,none,none
Acyl-CoA dehydrogenase,- none -, , ,none,none
Regulatory protein SusR,- none -, , ,none,none
beta-glucosidase (EC 3.2.1.21),- none -, , ,none,none
All7165 protein,- none -, , ,none,none
Acyltransferase,- none -, , ,none,none
FMN oxidoreductase,- none -, , ,none,none
"Transcriptional regulator, ArsR family",none, , ,RNA processing and modification,RNA Metabolism
Thiol:disulfide interchange protein,- none -, , ,none,none
beta-galactosidase (EC 3.2.1.23),- none -, , ,none,none
